Date,LP_Value,FD_Value
2015-12-22,1035331.1211013729,1006856.1468288999
2015-12-23,1032932.571489754,1006924.2639515115
2015-12-24,1033440.5298561178,1006992.38568247
2015-12-25,1033132.571489754,1007060.5120220872
2015-12-28,1033647.8241308676,1007128.6429706749
2015-12-29,1035612.5533686915,1007196.7785285449
2015-12-30,1039303.7679705096,1007264.918696009
2015-12-31,1041297.7611439368,1007333.0634733788
2016-01-01,1044857.8524734668,1007401.2128609666
2016-01-04,1044535.3055576034,1007469.3668590842
2016-01-05,1049923.7415878125,1007537.5254680434
2016-01-06,1050125.7745977053,1007605.6886881562
2016-01-07,1057291.5822419492,1007673.8565197343
2016-01-08,1055359.2583580883,1007742.0289630903
2016-01-11,1063129.7092771279,1007810.2060185354
2016-01-12,1056834.01970722,1007878.3876863824
2016-01-13,1058929.959053936,1007946.5739669428
2016-01-14,1059379.6500589056,1008014.7648605289
2016-01-15,1058372.396519207,1008082.9603674528
2016-01-18,1060468.3358659227,1008151.1604880264
2016-01-19,1059985.5754153763,1008219.365222562
2016-01-20,1058992.9104251773,1008287.5745713718
2016-01-21,1058728.7177073122,1008355.7885347678
2016-01-22,1056410.2314447328,1008424.0071130623
2016-01-25,1053683.9604889979,1008492.2303065677
2016-01-26,1055561.3321030322,1008560.4581155959
2016-01-27,1051188.7259689467,1008628.6905404594
2016-01-28,1056395.0656402232,1008696.9275814701
2016-01-29,1052765.4334913674,1008765.1692389408
2016-02-01,1050505.301426786,1008833.4155131835
2016-02-02,1049913.3005282008,1008901.6664045105
2016-02-03,1055039.4900138339,1008969.9219132344
2016-02-04,1045269.2074015005,1009038.1820396674
2016-02-05,1031208.32817741,1009106.4467841221
2016-02-08,1039095.313819238,1009174.7161469107
2016-02-09,1037833.1948463169,1009242.9901283458
2016-02-10,1031814.2535338807,1009311.2687287398
2016-02-11,1027376.0857636511,1009379.5519484052
2016-02-12,1026325.1534120577,1009447.8397876543
2016-02-15,1031363.9852739013,1009516.1322468
2016-02-16,1033000.9931676091,1009584.4293261546
2016-02-17,1037886.8189329153,1009652.7310260311
2016-02-18,1037593.4491160511,1009721.0373467413
2016-02-19,1036979.6522298207,1009789.3482885985
2016-02-22,1039119.2703884314,1009857.663851915
2016-02-23,1034098.3421676552,1009925.9840370036
2016-02-24,1040404.6411038807,1009994.3088441769
2016-02-25,1038042.4760294067,1010062.6382737476
2016-02-26,1035483.7128831046,1010130.9723260285
2016-02-29,1041250.9301806783,1010199.3110013324
2016-03-01,1038298.797217512,1010267.6542999718
2016-03-02,1035791.0071578544,1010336.0022222596
2016-03-03,1034251.9662542535,1010404.3547685089
2016-03-04,1027380.810508549,1010472.711939032
2016-03-07,1018433.6520670889,1010541.0737341422
2016-03-08,1020580.5645004493,1010609.4401541521
2016-03-09,1025240.5282583243,1010677.8111993746
2016-03-10,1022528.7590154847,1010746.1868701229
2016-03-11,1021608.9499361794,1010814.5671667095
2016-03-14,1016668.1719010469,1010882.9520894478
2016-03-15,1018654.8707997242,1010951.3416386504
2016-03-16,1022564.5662976197,1011019.7358146304
2016-03-17,1011577.7028609448,1011088.1346177009
2016-03-18,1001363.0773451028,1011156.538048175
2016-03-21,1005760.8813950057,1011224.9461063656
2016-03-22,1008512.350266558,1011293.3587925859
2016-03-23,1007876.6705560781,1011361.7761071487
2016-03-24,1012798.8808585291,1011430.1980503675
2016-03-25,1014035.224660623,1011498.6246225554
2016-03-28,1017049.0269133556,1011567.0558240253
2016-03-29,1014191.5458487284,1011635.4916550907
2016-03-30,1003314.0096966962,1011703.9321160646
2016-03-31,1001592.8724341629,1011772.3772072602
2016-04-01,999434.7733794748,1011840.8269289911
2016-04-04,1000008.2065453784,1011909.28128157
2016-04-05,1003313.3456050822,1011977.7402653107
2016-04-06,1005015.915134934,1012046.2038805262
2016-04-07,998501.6578323448,1012114.67212753
2016-04-08,1003504.1051570436,1012183.1450066357
2016-04-11,1000202.2811889077,1012251.622518156
2016-04-12,997155.4094905982,1012320.1046624049
2016-04-13,996934.8955846279,1012388.5914396953
2016-04-14,1002112.1449935094,1012457.0828503412
2016-04-15,1011091.7956255366,1012525.5788946557
2016-04-18,1010055.4518234427,1012594.0795729525
2016-04-19,1002018.7751766451,1012662.5848855448
2016-04-20,993829.1792699143,1012731.0948327465
2016-04-21,997724.2862183101,1012799.609414871
2016-04-22,1002282.3906395003,1012868.1286322316
2016-04-25,1005674.8873229934,1012936.6524851425
2016-04-26,1004070.3716198526,1013005.1809739164
2016-04-27,1003594.9054440559,1013073.714098868
2016-04-28,1001429.4252780139,1013142.25186031
2016-04-29,998673.9772232797,1013210.7942585567
2016-05-02,998482.5535797044,1013279.3412939213
2016-05-03,996710.5300671307,1013347.8929667182
2016-05-04,1004255.118978739,1013416.4492772606
2016-05-05,1008813.136563325,1013485.0102258624
2016-05-06,1009685.2876475538,1013553.5758128373
2016-05-09,1011897.7617170584,1013622.1460384991
2016-05-10,1019682.8011855974,1013690.7209031618
2016-05-11,1016927.3531308633,1013759.3004071392
2016-05-12,1016371.736769423,1013827.8845507451
2016-05-13,1021177.4123490856,1013896.4733342932
2016-05-16,1020454.2881782122,1013965.066758098
2016-05-17,1018201.450388381,1014033.6648224726
2016-05-18,1019117.2802845045,1014102.2675277316
2016-05-19,1027434.1071169457,1014170.8748741887
2016-05-20,1025829.5914138049,1014239.486862158
2016-05-23,1027102.3197530436,1014308.1034919532
2016-05-24,1025512.3925994025,1014376.7247638889
2016-05-25,1027994.3206516288,1014445.3506782787
2016-05-26,1025508.4134162206,1014513.9812354369
2016-05-27,1021878.7812673646,1014582.6164356775
2016-05-30,1026939.4959534577,1014651.2562793146
2016-05-31,1026398.4681415169,1014719.9007666626
2016-06-01,1025216.4125176354,1014788.5498980351
2016-06-02,1025148.8178715983,1014857.2036737467
2016-06-03,1024163.447156149,1014925.8620941117
2016-06-06,1011595.8970138715,1014994.5251594441
2016-06-07,1009219.2302265019,1015063.1928700582
2016-06-08,1006908.1250752765,1015131.8652262682
2016-06-09,1002870.5345600566,1015200.5422283885
2016-06-10,1009366.2241299645,1015269.2238767333
2016-06-13,1013815.0012665119,1015337.9101716172
2016-06-14,1010826.4837662007,1015406.6011133542
2016-06-15,1010278.1616795101,1015475.2967022589
2016-06-16,1006765.0642534427,1015543.9969386457
2016-06-17,1003681.8080179883,1015612.701822829
2016-06-20,1002842.1491243267,1015681.4113551229
2016-06-21,1001463.4085920131,1015750.1255358423
2016-06-22,1001272.0717850418,1015818.8443653015
2016-06-23,997249.0698193216,1015887.5678438153
2016-06-24,1001828.970228157,1015956.2959716977
2016-06-27,1011682.7181177019,1016025.0287492636
2016-06-28,1015840.1584472781,1016093.7661768273
2016-06-29,1009085.537424362,1016162.5082547037
2016-06-30,1004793.08147592,1016231.2549832073
2016-07-01,1005271.8627432847,1016300.0063626526
2016-07-04,1004082.5128446533,1016368.7623933544
2016-07-05,1005063.9043769209,1016437.5230756273
2016-07-06,1009549.1528872172,1016506.288409786
2016-07-07,1008002.8177088666,1016575.0583961452
2016-07-08,1007592.9131692138,1016643.8330350196
2016-07-11,1005077.8288348065,1016712.6123267242
2016-07-12,1008739.9531742295,1016781.3962715735
2016-07-13,1006173.8089165735,1016850.1848698825
2016-07-14,1006463.1995502558,1016918.9781219659
2016-07-15,1003824.2862183101,1016987.7760281385
2016-07-18,1006262.622295246,1017056.5785887152
2016-07-19,1007695.651005772,1017125.385804011
2016-07-20,1011532.4905927735,1017194.1976743406
2016-07-21,1014160.2173033917,1017263.0142000192
2016-07-22,1011805.3465036674,1017331.8353813617
2016-07-25,1015365.4378331974,1017400.6612186828
2016-07-26,1018036.8433557103,1017469.4917122975
2016-07-27,1015011.8544816502,1017538.3268625214
2016-07-28,1008359.1796320229,1017607.1666696686
2016-07-29,1010819.311696604,1017676.0111340551
2016-08-01,1003729.6750548221,1017744.8602559953
2016-08-02,1003836.9693295719,1017813.7140358047
2016-08-03,1003172.1125200929,1017882.5724737983
2016-08-04,1003883.9632330344,1017951.4355702912
2016-08-05,1003991.2575077842,1018020.3033255984
2016-08-08,1008906.2603720896,1018089.1757400355
2016-08-09,1007345.4234808435,1018158.0528139172
2016-08-10,1005930.2115747809,1018226.934547559
2016-08-11,1003240.3251561908,1018295.8209412763
2016-08-12,1005780.6074064155,1018364.7119953843
2016-08-15,1007483.1769362674,1018433.6077101979
2016-08-16,1005295.9007825801,1018502.5080860328
2016-08-17,1002758.9336239233,1018571.4131232044
2016-08-18,1004140.9892478049,1018640.3228220277
2016-08-19,1003490.7209878254,1018709.2371828184
2016-08-22,1010299.6301889538,1018778.1562058917
2016-08-23,1011499.5026172986,1018847.0798915629
2016-08-24,1012284.2960777382,1018916.0082401481
2016-08-25,1015021.1763997908,1018984.9412519621
2016-08-26,1013067.0565282847,1019053.8789273202
2016-08-29,1019540.8632739432,1019122.8212665386
2016-08-30,1018140.2399173802,1019191.7682699325
2016-08-31,1021394.4058904394,1019260.7199378177
2016-09-01,1020671.2817195662,1019329.676270509
2016-09-02,1018593.2460139176,1019398.6372683228
2016-09-05,1019501.7816352913,1019467.6029315743
2016-09-06,1017190.6764840657,1019536.5732605795
2016-09-07,1008957.3149288361,1019605.5482556535
2016-09-08,1010273.8089165735,1019674.5279171125
2016-09-09,1012785.0009044032,1019743.5122452718
2016-09-12,1019637.5889174263,1019812.5012404473
2016-09-13,1016547.0384072221,1019881.4949029549
2016-09-14,1025206.175133279,1019950.49323311
2016-09-15,1022188.4805339687,1020019.4962312286
2016-09-16,1021305.0559918082,1020088.5038976267
2016-09-19,1025739.2445788559,1020157.5162326195
2016-09-20,1021760.0082616345,1020226.5332365236
2016-09-21,1021291.8363605876,1020295.5549096544
2016-09-22,1015404.1051570436,1020364.5812523279
2016-09-23,1017995.3604939127,1020433.6122648598
2016-09-26,1020156.8614767728,1020502.6479475665
2016-09-27,1021036.2199991472,1020571.6883007636
2016-09-28,1020247.53419213,1020640.7333247673
2016-09-29,1020194.6149321967,1020709.7830198935
2016-09-30,1024592.3321454953,1020778.837386458
2016-10-03,1024189.7218805925,1020847.8964247769
2016-10-04,1025018.1941529267,1020916.9601351666
2016-10-05,1029954.9930048774,1020986.0285179429
2016-10-06,1028255.7385665934,1021055.101573422
2016-10-07,1031262.2465445761,1021124.1793019199
2016-10-10,1030808.6631930288,1021193.2617037529
2016-10-11,1033021.1372625333,1021262.3487792371
2016-10-12,1034650.8508814913,1021331.4405286886
2016-10-13,1040046.5811864502,1021400.536952424
2016-10-14,1040350.5603696321,1021469.6380507589
2016-10-17,1045003.2298527572,1021538.74382401
2016-10-18,1041679.6098969762,1021607.8542724934
2016-10-19,1041524.6576271498,1021676.9693965253
2016-10-20,1041326.0265454288,1021746.0891964223
2016-10-21,1045483.3800384009,1021815.2136725007
2016-10-24,1047455.4903875786,1021884.3428250768
2016-10-25,1047497.2230261844,1021953.4766544667
2016-10-26,1043700.0830678955,1022022.6151609872
2016-10-27,1045220.5562388148,1022091.7583449545
2016-10-28,1048401.7794643762,1022160.9062066852
2016-10-31,1045835.7220433243,1022230.0587464954
2016-11-01,1046321.7975854387,1022299.2159647022
2016-11-02,1044309.3235159342,1022368.3778616214
2016-11-03,1041393.5750899127,1022437.5444375704
2016-11-04,1041311.4787309803,1022506.7156928648
2016-11-07,1042751.801716256,1022575.8916278221
2016-11-08,1045430.5015135185,1022645.072242758
2016-11-09,1043920.6377089169,1022714.2575379898
2016-11-10,1052375.7952517918,1022783.4475138335
2016-11-11,1061209.8208986355,1022852.6421706063
2016-11-14,1063465.9737800346,1022921.841508625
2016-11-15,1063558.6795052849,1022991.0455282056
2016-11-16,1063738.8296909286,1023060.2542296656
2016-11-17,1063547.406047353,1023129.4676133211
2016-11-18,1070749.6850653458,1023198.6856794893
2016-11-21,1073588.6852338957,1023267.9084284868
2016-11-22,1070133.8551692222,1023337.1358606304
2016-11-23,1071035.1833524504,1023406.3679762371
2016-11-24,1077742.0595436858,1023475.6047756235
2016-11-25,1077128.1758208512,1023544.8462591065
2016-11-28,1073265.4742264184,1023614.0924270034
2016-11-29,1071107.3751717303,1023683.3432796306
2016-11-30,1072387.3977857186,1023752.5988173053
2016-12-01,1079495.0249051722,1023821.8590403443
2016-12-02,1073206.6296100141,1023891.1239490649
2016-12-05,1072352.2953302488,1023960.3935437838
2016-12-06,1068926.7292011788,1024029.6678248179
2016-12-07,1070133.8959042733,1024098.9467924848
2016-12-08,1067181.7629411072,1024168.2304471009
2016-12-09,1072198.7119787014,1024237.5187889838
2016-12-12,1078687.1072738594,1024306.8118184505
2016-12-13,1073010.649528247,1024376.1095358179
2016-12-14,1073387.3977857186,1024445.4119414033
