Date,LP_Value,FD_Value
2017-10-02,1163643.5339456785,1038962.6996894616
2017-10-03,1167548.6208468282,1039032.9889257408
2017-10-04,1166861.4003227842,1039103.2829173177
2017-10-05,1166174.17979874,1039173.5816645136
2017-10-06,1166798.993481436,1039243.8851676506
2017-10-09,1168473.5596639265,1039314.1934270503
2017-10-10,1166605.320652213,1039384.5064430343
2017-10-11,1163031.3746045362,1039454.8242159247
2017-10-12,1162344.0289460898,1039525.1467460433
2017-10-13,1164490.9774967676,1039595.474033712
2017-10-16,1162412.888092617,1039665.806079252
2017-10-17,1163956.1882872323,1039736.1428829861
2017-10-18,1165368.3476283746,1039806.4844452357
2017-10-19,1165862.0204575977,1039876.8307663227
2017-10-20,1165515.916313866,1039947.1818465693
2017-10-23,1166849.240981642,1040017.5376862974
2017-10-24,1168261.4003227842,1040087.8982858288
2017-10-25,1168886.2140054803,1040158.2636454859
2017-10-26,1167805.320652213,1040228.6337655904
2017-10-27,1170004.7005173995,1040299.0086464643
2017-10-30,1171285.5938706666,1040369.3882884299
2017-10-31,1168498.993481436,1040439.7726918096
2017-11-01,1168887.6785472396,1040510.1618569248
2017-11-02,1168436.5866400881,1040580.5557840981
2017-11-03,1168011.6478229898,1040650.9544736515
2017-11-06,1171129.6393344977,1040721.3579259076
2017-11-07,1168211.6478229898,1040791.7661411881
2017-11-08,1168311.6478229898,1040862.1791198154
2017-11-09,1168332.9382840258,1040932.5968621117
2017-11-10,1159300.5044793424,1041003.0193683994
2017-11-13,1158639.5621797536,1041073.446639001
2017-11-14,1159658.048691673,1041143.8786742385
2017-11-15,1158918.2717187179,1041214.3154744339
2017-11-16,1154215.8636322825,1041284.7570399104
2017-11-17,1153738.4935006755,1041355.2033709901
2017-11-20,1151791.544949998,1041425.6544679949
2017-11-21,1146118.2190371347,1041496.1103312479
2017-11-22,1145509.7080520547,1041566.5709610713
2017-11-23,1139049.036480745,1041637.0363577873
2017-11-24,1138545.3881246827,1041707.5065217187
2017-11-27,1139485.1650976376,1041777.9814531882
2017-11-28,1140319.954307173,1041848.4611525178
2017-11-29,1137139.6810887193,1041918.9456200306
2017-11-30,1133224.6186607303,1041989.4348560488
2017-12-01,1133534.4690531674,1042059.9288608951
2017-12-04,1133896.8758945155,1042130.4276348922
2017-12-05,1125940.472814082,1042200.9311783629
2017-12-06,1126748.9837991619,1042271.4394916295
2017-12-07,1130785.3366881867,1042341.9525750148
2017-12-08,1130334.244781035,1042412.4704288418
2017-12-11,1133609.6553704713,1042482.9930534329
2017-12-12,1130770.49853233,1042553.5204491112
2017-12-13,1131841.4163587578,1042624.0526161991
2017-12-14,1129579.6296522233,1042694.5895550197
2017-12-15,1132435.0891879809,1042765.1312658954
2017-12-18,1132036.4285953382,1042835.6777491496
2017-12-19,1132635.0891879809,1042906.229005105
2017-12-20,1132997.496029329,1042976.7850340843
2017-12-21,1130210.7705056963,1043047.3458364104
2017-12-22,1131098.1161641425,1043117.9114124065
2017-12-25,1132247.8686639369,1043188.4817623954
2017-12-26,1132741.4163587578,1043259.0568866997
2017-12-27,1133497.496029329,1043329.6367856431
2017-12-28,1133072.682346633,1043400.2214595483
2017-12-29,1128711.3906405098,1043470.8109087383
2018-01-01,1128260.2987333583,1043541.4051335361
2018-01-02,1128360.2987333583,1043612.0041342649
2018-01-03,1117333.472826908,1043682.607911248
2018-01-04,1117827.1456561312,1043753.2164648082
2018-01-05,1112678.570858763,1043823.8297952687
2018-01-08,1111204.0672434736,1043894.4479029528
2018-01-09,1112353.757176067,1043965.0707881836
2018-01-10,1115550.3956593378,1044035.6984512844
2018-01-11,1113603.4471086601,1044106.3308925782
2018-01-12,1108192.5280371448,1044176.9681123887
2018-01-15,1104093.7057395708,1044247.6101110389
2018-01-16,1099050.1187056224,1044318.2568888521
2018-01-17,1102063.0598865093,1044388.9084461518
2018-01-18,1102294.2633071835,1044459.5647832608
2018-01-19,1101554.5489014294,1044530.2259005033
2018-01-22,1096720.93739432,1044600.8917982022
2018-01-23,1096558.467985771,1044671.562476681
2018-01-24,1093456.9043062814,1044742.237936263
2018-01-25,1090460.2658230104,1044812.9181772716
2018-01-26,1086361.4435254366,1044883.6032000309
2018-01-29,1079375.9582714308,1044954.2930048637
2018-01-30,1083674.7805690048,1045024.9875920939
2018-01-31,1088367.213128601,1045095.6869620447
2018-02-01,1088467.213128601,1045166.3911150402
2018-02-02,1088567.213128601,1045237.1000514036
2018-02-05,1086305.3638548653,1045307.8137714585
2018-02-06,1089502.0023381363,1045378.5322755286
2018-02-07,1091963.8516118717,1045449.2555639376
2018-02-08,1091985.1420729076,1045519.9836370093
2018-02-09,1096021.4949619325,1045590.7164950671
2018-02-12,1103810.5660047997,1045661.4541384351
2018-02-13,1098320.93739432,1045732.1965674367
2018-02-14,1099155.7266038554,1045802.9437823957
2018-02-15,1089336.0097079268,1045873.6957836358
2018-02-16,1087546.5428023785,1045944.4525714813
2018-02-19,1088748.7266166816,1046015.2141462557
2018-02-20,1087536.6298427405,1046085.9805082827
2018-02-21,1090916.903061194,1046156.7516578864
2018-02-22,1092329.0624023364,1046227.5275953907
2018-02-23,1092822.6726643585,1046298.3083211193
2018-02-26,1093709.9557556037,1046369.0938353965
2018-02-27,1090136.0097079268,1046439.8841385458
2018-02-28,1096665.4152913615,1046510.6792308914
2018-03-01,1096240.6016086652,1046581.4791127575
2018-03-02,1094897.238846849,1046652.2837844678
2018-03-05,1091848.1690490693,1046723.0932463467
2018-03-06,1092079.3724697432,1046793.907498718
2018-03-07,1089948.7266166816,1046864.7265419058
2018-03-08,1090836.0097079268,1046935.5503762343
2018-03-09,1094085.1420729076,1047006.3790020277
2018-03-12,1094185.1420729076,1047077.2124196101
2018-03-13,1092002.0023381363,1047148.0506293057
2018-03-14,1091498.416549275,1047218.8936314384
2018-03-15,1091598.416549275,1047289.7414263329
2018-03-16,1097734.2118706873,1047360.5940143132
2018-03-19,1095209.9557556037,1047431.4513957035
2018-03-20,1095047.5489142556,1047502.3135708283
2018-03-21,1097115.7253587681,1047573.1805400117
2018-03-22,1096507.2143736882,1047644.0523035781
2018-03-23,1094166.6555609885,1047714.9288618522
2018-03-26,1095841.1591762777,1047785.8102151578
2018-03-27,1089984.1359610306,1047856.6963638196
2018-03-28,1085937.8075451665,1047927.5873081619
2018-03-29,1080894.2205112178,1047998.4830485095
2018-03-30,1083382.348009409,1048069.3835851864
2018-04-02,1081776.5784062445,1048140.2889185174
2018-04-03,1083057.4717595116,1048211.1990488267
2018-04-04,1085834.221756305,1048282.1139764393
2018-04-05,1083651.0820215337,1048353.0337016793
2018-04-06,1084275.9582714308,1048423.9582248715
2018-04-09,1084769.568533453,1048494.8875463405
2018-04-10,1083951.0820215337,1048565.8216664107
2018-04-11,1083263.7989302885,1048636.760585407
2018-04-12,1086250.5244539212,1048707.7043036541
2018-04-13,1087347.7205048045,1048778.6528214763
2018-04-16,1087631.4178071884,1048849.6061391989
2018-04-17,1088649.9043191078,1048920.564257146
2018-04-18,1090324.470501598,1048991.527175643
2018-04-19,1090424.470501598,1049062.494895014
2018-04-20,1091574.1604341913,1049133.467415584
2018-04-23,1093248.7266166816,1049204.4447376782
2018-04-24,1094529.6199699491,1049275.4268616214
2018-04-25,1095548.1690490693,1049346.4137877377
2018-04-26,1098088.727861769,1049417.405516353
2018-04-27,1099684.5219380942,1049488.4020477915
2018-04-30,1098734.8320055008,1049559.4033823784
2018-05-01,1100278.1947673173,1049630.4095204382
2018-05-02,1101112.9839768526,1049701.4204622968
2018-05-03,1104152.140814994,1049772.4362082784
2018-05-04,1104120.93739432,1049843.4567587082
2018-05-07,1104483.344235668,1049914.4821139115
2018-05-08,1106420.3172595066,1049985.5122742131
2018-05-09,1118985.5807315544,1050056.547239938
2018-05-10,1108457.290283345,1050127.5870114118
2018-05-11,1108557.290283345,1050198.6315889591
2018-05-14,1112331.2363310219,1050269.6809729054
2018-05-15,1110200.6530451612,1050340.7351635755
2018-05-16,1112662.5023188968,1050411.7941612948
2018-05-17,1113680.988830816,1050482.8579663883
2018-05-18,1114830.6787634091,1050553.9265791816
2018-05-21,1115586.7584339804,1050625.0
2018-05-22,1116290.3442228418,1050696.0782291682
2018-05-23,1114212.19225149,1050767.161267012
2018-05-24,1116805.2449458996,1050838.2491138566
2018-05-25,1117430.058628596,1050909.3417700275
2018-05-28,1118054.934878493,1050980.4392358498
2018-05-29,1118154.934878493,1051051.5415116488
2018-05-30,1120223.1113230055,1051122.6485977503
2018-05-31,1118617.3417198411,1051193.7604944794
2018-06-01,1117798.8552079217,1051264.8772021618
2018-06-04,1117505.2449458996,1051335.9987211227
2018-06-05,1115768.2719220612,1051407.125051688
2018-06-06,1120172.0194158538,1051478.256194183
2018-06-07,1116230.6787634091,1051549.392148933
2018-06-08,1119217.3417198411,1051620.5329162637
2018-06-11,1119842.217969738,1051691.6784965012
2018-06-12,1121123.1113230055,1051762.8288899702
2018-06-13,1121616.7841522284,1051833.9840969972
2018-06-14,1122372.8012555987,1051905.1441179072
2018-06-15,1120242.217969738,1051976.3089530265
2018-06-18,1122572.8012555987,1052047.4786026801
2018-06-19,1123591.2877675178,1052118.6530671942
2018-06-20,1124478.570858763,1052189.8323468945
2018-06-21,1125969.5023060706,1052261.0164421066
2018-06-22,1128090.1726322928,1052332.2053531562
2018-06-25,1123991.2877675178,1052403.3990803694
2018-06-26,1129471.0659855602,1052474.5976240719
2018-06-27,1130620.6933509524,1052545.8009845894
2018-06-28,1133292.5807187282,1052617.009162248
2018-06-29,1136987.817227441,1052688.2221573738
2018-07-02,1134988.3122278522,1052759.439970292
2018-07-03,1136531.7375568696,1052830.6626013292
2018-07-04,1137104.119925057,1052901.890050811
2018-07-05,1140536.8244580193,1052973.1223190634
2018-07-06,1137225.2852516905,1053044.3594064128
2018-07-09,1135488.3122278522,1053115.6013131847
2018-07-10,1133620.1983505408,1053186.8480397055
2018-07-11,1133064.1186799696,1053258.0995863013
2018-07-12,1136785.5082787357,1053329.3559532978
2018-07-13,1137200.4715689945,1053400.6171410214
2018-07-16,1138612.630910137,1053471.8831497985
2018-07-17,1134618.7338087815,1053543.1539799548
2018-07-18,1138943.7717636097,1053614.4296318167
2018-07-19,1142586.5769578137,1053685.7101057102
2018-07-20,1142555.3109699385,1053756.9954019617
2018-07-23,1142786.5769578137,1053828.2855208975
2018-07-24,1143542.656628385,1053899.5804628439
2018-07-25,1143248.9837991619,1053970.8802281271
2018-07-26,1139937.444592833,1054042.1848170734
2018-07-27,1142924.1701164658,1054113.494230009
2018-07-30,1143234.145643305,1054184.8084672606
2018-07-31,1141812.0107753233,1054256.1275291543
2018-08-01,1139051.563476146,1054327.4514160163
2018-08-02,1145292.2839937771,1054398.7801281735
2018-08-03,1149197.496029329,1054470.1136659523
2018-08-06,1149297.496029329,1054541.4520296792
2018-08-07,1149397.496029329,1054612.7952196803
2018-08-08,1147476.8257031068,1054684.143236282
2018-08-09,1147629.3821520177,1054755.4960798118
2018-08-10,1148726.578202901,1054826.8537505951
2018-08-13,1151896.8758945155,1054898.2162489593
2018-08-14,1152784.2215529617,1054969.5835752308
2018-08-15,1154196.380894104,1055040.955729736
2018-08-16,1155608.4151008443,1055112.3327128016
2018-08-17,1156233.3539179424,1055183.7145247546
2018-08-20,1154889.928588925,1055255.101165921
2018-08-21,1154543.8244451932,1055326.4926366284
2018-08-22,1154433.848918354,1055397.888937203
2018-08-23,1154271.4420770057,1055469.2900679715
2018-08-24,1157126.9016127635,1055540.6960292605
2018-08-27,1153552.9555650866,1055612.1068213978
2018-08-28,1153259.4078702657,1055683.522444709
2018-08-29,1155196.380894104,1055754.9428995217
2018-08-30,1162670.5512139131,1055826.3681861626
2018-08-31,1159962.5352292447,1055897.7983049585
2018-09-03,1160482.361148521,1055969.2332562362
2018-09-04,1163993.9003548499,1056040.6730403232
2018-09-05,1166980.6258784826,1056112.1176575457
2018-09-06,1168786.458048848,1056183.5671082311
2018-09-07,1167443.0327198305,1056255.0213927063
2018-09-10,1168199.1123904018,1056326.4805112984
2018-09-11,1169427.5744291602,1056397.9444643343
2018-09-12,1168267.9715369288,1056469.4132521413
2018-09-13,1167055.8121957865,1056540.8868750462
2018-09-14,1168730.378378277,1056612.365333376
2018-09-17,1166993.4053544386,1056683.8486274586
2018-09-18,1168405.4395611787,1056755.3367576203
2018-09-19,1168636.7055490538,1056826.8297241887
2018-09-20,1166558.616144903,1056898.327527491
2018-09-21,1166474.9188425192,1056969.8301678542
2018-09-24,1164869.0866721538,1057041.337645606
2018-09-25,1166018.8391719481,1057112.849961073
2018-09-26,1167430.9985130904,1057184.3671145828
2018-09-27,1168580.6258784826,1057255.889106463
2018-09-28,1169467.9715369288,1057327.4159370405
2018-10-01,1166025.166342725,1057398.9476066427
2018-10-02,1169143.0327198305,1057470.4841155973
2018-10-03,1168718.2190371347,1057542.0254642314
2018-10-04,1169159.3354174467,1057613.5716528727
2018-10-05,1169967.9715369288,1057685.1226818482
2018-10-08,1170199.1123904018,1057756.6785514858
2018-10-09,1172792.1650848114,1057828.2392621129
2018-10-10,1173416.9787675075,1057899.8048140567
2018-10-11,1173254.5719261593,1057971.375207645
2018-10-12,1173433.2814651236,1058042.9504432054
2018-10-15,1173454.5719261593,1058114.5305210652
2018-10-16,1173554.5719261593,1058186.1154415524
2018-10-17,1172211.271731544,1058257.7052049942
2018-10-18,1173623.4310726866,1058329.2998117188
2018-10-19,1175691.544949998,1058400.899262053
2018-10-22,1175397.9972551768,1058472.503556325
2018-10-23,1175891.544949998,1058544.112694863
2018-10-24,1176122.8109378729,1058615.7266779938
2018-10-25,1177403.7042911402,1058687.3455060457
2018-10-26,1178369.7594885507,1058758.9691793465
2018-10-29,1178915.8636322825,1058830.5976982238
2018-10-30,1181115.243497469,1058902.2310630053
2018-10-31,1181740.057180165,1058973.8692740193
2018-11-01,1182102.5891559152,1059045.5123315929
2018-11-02,1179315.8636322825,1059117.1602360548
2018-11-05,1178103.7042911402,1059188.8129877325
2018-11-06,1180303.0841563267,1059260.4705869542
2018-11-07,1178828.5179738363,1059332.1330340472
2018-11-08,1174231.0976508206,1059403.8003293402
2018-11-09,1179815.8636322825,1059475.472473161
2018-11-12,1182015.243497469,1059547.1494658375
2018-11-13,1185264.3758624496,1059618.8313076978
2018-11-14,1184918.2717187179,1059690.5179990698
2018-11-15,1185726.7827037978,1059762.209540282
2018-11-16,1184252.2165213074,1059833.9059316618
2018-11-19,1184745.8893505305,1059905.6071735383
2018-11-20,1184977.0302040034,1059977.3132662387
2018-11-21,1185864.3758624496,1060049.0242100917
2018-11-22,1182054.1760634782,1060120.7400054256
2018-11-23,1186982.862374369,1060192.4606525681
2018-11-26,1187082.862374369,1060264.186151848
2018-11-27,1185477.0302040034,1060335.916503593
2018-11-28,1186233.1098745747,1060407.651708132
2018-11-29,1187645.269215717,1060479.3917657929
2018-11-30,1184333.7300093882,1060551.1366769043
2018-12-03,1183515.243497469,1060622.8864417942
2018-12-04,1179941.297449792,1060694.6410607912
2018-12-05,1176892.1650848114,1060766.4005342238
2018-12-06,1177254.5719261593,1060838.16486242
2018-12-07,1179716.4837670962,1060909.9340457087
2018-12-10,1180341.297449792,1060981.708084418
2018-12-11,1182540.6773149786,1061053.4869788769
2018-12-12,1185055.020470424,1061125.2707294133
2018-12-13,1184840.057180165,1061197.059336356
2018-12-14,1184362.8121829603,1061268.8528000335
2018-12-17,1186221.0756678344,1061340.6511207747
2018-12-18,1184483.9775095938,1061412.4542989077
2018-12-19,1188389.1895451457,1061484.2623347614
2018-12-20,1185471.3231680403,1061556.0752286643
2018-12-21,1184128.022973425,1061627.8929809453
2018-12-24,1185933.7300093882,1061699.7155919329
2018-12-25,1183645.6650783983,1061771.5430619558
2018-12-26,1184401.7447489693,1061843.3753913427
2018-12-27,1184396.7569855498,1061915.2125804229
2018-12-28,1182581.0744227471,1061987.054629524
2018-12-31,1176855.192060973,1062058.9015389758
2019-01-01,1173018.8391719481,1062130.753309107
2019-01-02,1173118.8391719481,1062202.609940246
2019-01-03,1175843.0327198305,1062274.471432722
2019-01-04,1175759.3354174467,1062346.3377868636
2019-01-07,1170794.5204896634,1062418.209003
2019-01-08,1168480.177334218,1062490.0850814602
2019-01-09,1169157.547465825,1062561.966022573
2019-01-10,1165846.0082594962,1062633.851826667
2019-01-11,1164633.848918354,1062705.742494072
2019-01-14,1164340.301223533,1062777.6380251164
2019-01-15,1165096.380894104,1062849.5384201296
2019-01-16,1166980.7974690315,1062921.44367944
2019-01-17,1168445.3881246827,1062993.3538033776
2019-01-18,1168020.5744419866,1063065.2687922711
2019-01-21,1169170.326941781,1063137.1886464492
2019-01-22,1170844.8931242712,1063209.1133662418
2019-01-23,1175274.9188425192,1063281.0429519776
2019-01-24,1175506.0596959922,1063352.9774039863
2019-01-25,1177574.2987077057,1063424.9167225962
2019-01-28,1169670.326941781,1063496.8609081374
2019-01-29,1168458.1676006385,1063568.8099609388
2019-01-30,1168951.8404298616,1063640.7638813297
2019-01-31,1164328.1418823905,1063712.7226696394
2019-02-01,1165871.4420770057,1063784.6863261976
2019-02-04,1167021.1945768,1063856.654851333
2019-02-05,1163578.3893825961,1063928.6282453756
2019-02-06,1161316.6026760617,1064000.6065086543
2019-02-07,1163752.236292543,1064072.5896414986
2019-02-08,1160860.5230054907,1064144.5776442382
2019-02-11,1158861.1431403041,1064216.5705172024
2019-02-12,1162110.2755052848,1064288.568260721
2019-02-13,1160635.7093227946,1064360.570875123
2019-02-14,1160604.4433349194,1064432.578360738
2019-02-15,1161229.3821520177,1064504.590717896
2019-02-18,1161329.3821520177,1064576.607946926
2019-02-19,1163528.7620172042,1064648.630048158
2019-02-20,1162631.5659663207,1064720.6570219216
2019-02-21,1159398.736298956,1064792.6888685464
2019-02-22,1162779.0095174098,1064864.725588362
2019-02-25,1162747.8686639369,1064936.767181698
2019-02-26,1160485.9568230002,1065008.8136488842
2019-02-27,1159405.0634697329,1065080.8649902504
2019-02-28,1160685.9568230002,1065152.9212061265
2019-03-01,1162360.5230054907,1065224.982296842
2019-03-04,1161017.2228108754,1065297.0482627265
2019-03-05,1162429.3821520177,1065369.1191041102
2019-03-06,1163185.3366881867,1065441.1948213228
2019-03-07,1166565.7350410426,1065513.2754146943
2019-03-08,1168371.4420770057,1065585.3608845545
2019-03-11,1167552.9555650866,1065657.4512312333
2019-03-12,1165553.5756999,1065729.5464550606
2019-03-13,1164997.496029329,1065801.6465563665
2019-03-14,1165097.496029329,1065873.7515354808
2019-03-15,1167034.4690531674,1065945.8613927334
2019-03-18,1166740.7962239443,1066017.9761284548
2019-03-19,1164347.8686639369,1066090.0957429744
2019-03-20,1163529.3821520177,1066162.220236623
2019-03-21,1160348.9837991619,1066234.34960973
2019-03-22,1157116.1541317971,1066306.483862626
2019-03-25,1162254.8159695272,1066378.6229956406
2019-03-26,1161698.736298956,1066450.7670091046
2019-03-27,1163766.8501762673,1066522.9159033478
2019-03-28,1164391.7889933656,1066595.0696787005
2019-03-29,1165147.8686639369,1066667.2283354928
2019-04-01,1164460.5230054907,1066739.3918740551
2019-04-02,1165610.2755052848,1066811.5602947178
2019-04-03,1166497.496029329,1066883.7335978108
2019-04-04,1165705.2877418653,1066955.9117836645
2019-04-05,1166697.496029329,1067028.0948526093
2019-04-08,1167453.5756999,1067100.2828049758
2019-04-09,1170702.708064881,1067172.4756410944
2019-04-10,1170933.848918354,1067244.673361295
2019-04-11,1173658.1676006385,1067316.8759659082
2019-04-12,1179111.6675942254,1067389.0834552646
2019-04-15,1175695.140624477,1067461.2958296947
2019-04-16,1176005.1161513163,1067533.513089529
2019-04-17,1180618.8391719481,1067605.7352350978
2019-04-18,1181663.6039083228,1067677.9622667318
2019-04-19,1187248.2447553826,1067750.1941847615
2019-04-22,1180918.8391719481,1067822.4309895176
2019-04-23,1181412.386866769,1067894.6726813307
2019-04-24,1180462.759501377,1067966.9192605312
2019-04-25,1182268.4665373403,1068039.17072745
2019-04-26,1185727.5744291602,1068111.4270824175
2019-04-29,1181418.8391719481,1068183.6883257644
2019-04-30,1181781.246013296,1068255.9544578218
2019-05-01,1182668.4665373403,1068328.2254789202
2019-05-02,1181718.8391719481,1068400.5013893903
2019-05-03,1183130.9985130904,1068472.7821895627
2019-05-06,1186353.8526536156,1068545.0678797688
2019-05-07,1186086.458048848,1068617.3584603388
2019-05-08,1186580.005743669,1068689.653931604
2019-05-09,1186758.7152826332,1068761.954293895
2019-05-10,1188092.1650848114,1068834.2595475428
2019-05-13,1189504.3244259537,1068906.5696928783
2019-05-14,1190706.5082402567,1068978.8847302324
2019-05-15,1193247.0044857555,1069051.2046599363
2019-05-16,1193478.2704736306,1069123.5294823204
2019-05-17,1192266.1111324881,1069195.8591977165
2019-05-20,1194465.4909976746,1069268.193806455
2019-05-21,1193515.8636322825,1069340.5333088671
2019-05-23,1197552.2165213074,1069412.877705284
2019-05-24,1198806.9567845215,1069485.226996037
2019-05-27,1197227.4028386113,1069557.5811814566
2019-05-28,1197852.2165213074,1069629.9402618746
2019-05-29,1198004.7729702182,1069702.3042376214
2019-05-30,1200125.4432964406,1069774.673109029
2019-05-31,1200015.4677696014,1069847.0468764282
2019-06-03,1199564.3758624496,1069919.4255401504
2019-06-04,1195491.76922213,1069991.8091005264
2019-06-05,1193466.1111324881,1070064.197557888
2019-06-06,1195271.9433028537,1070136.5909125665
2019-06-07,1188575.0179802494,1070208.9891648928
2019-06-10,1190354.5719261593,1070281.3923151984
2019-06-11,1192291.544949998,1070353.8003638147
2019-06-12,1191893.0094917573,1070426.2133110734
2019-06-13,1192491.544949998,1070498.6311573053
2019-06-14,1193116.4837670962,1070571.0539028423
2019-06-17,1195315.8636322825,1070643.4815480157
2019-06-18,1196623.0352100052,1070715.914093157
2019-06-19,1195515.8636322825,1070788.3515385978
2019-06-20,1194041.297449792,1070860.7938846692
2019-06-21,1188367.9715369288,1070933.2411317034
2019-06-24,1188467.9715369288,1071005.6932800314
2019-06-25,1186914.6958154743,1071078.1503299852
2019-06-26,1184600.352660029,1071150.6122818962
2019-06-27,1187140.8489055275,1071223.0791360957
2019-06-28,1188553.00824667,1071295.550892916
2019-07-01,1183194.5204896634,1071368.0275526885
2019-07-02,1187939.5094981703,1071440.5091157448
2019-07-03,1187330.9985130904,1071512.9955824167
2019-07-04,1187483.429827599,1071585.486953036
2019-07-05,1186218.8391719481,1071657.9832279345
2019-07-08,1188418.2190371347,1071730.4844074438
2019-07-09,1187206.0596959922,1071802.9904918957
2019-07-10,1189536.7055490538,1071875.5014816225
2019-07-11,1185595.3648966092,1071948.0173769554
2019-07-12,1182414.9665437534,1072020.538178227
2019-07-15,1181701.4677952537,1072093.0638857682
2019-07-16,1180358.1676006385,1072165.594499912
2019-07-17,1182295.140624477,1072238.1300209898
2019-07-18,1181817.77049287,1072310.6704493335
2019-07-19,1179870.9470765945,1072383.2157852752
2019-07-22,1182227.7460197094,1072455.7660291472
2019-07-23,1182695.140624477,1072528.321181281
2019-07-24,1184894.5204896634,1072600.8812420093
2019-07-25,1183708.6393729765,1072673.4462116635
2019-07-26,1183782.361148521,1072746.0160905763
2019-07-29,1184669.7068069673,1072818.5908790794
2019-07-30,1184874.694570387,1072891.1705775054
2019-07-31,1185420.7987141188,1072963.755186186
2019-08-01,1190874.2987077057,1073036.3447054534
2019-08-02,1192942.412585017,1073108.9391356402
2019-08-05,1194643.256991963,1073181.5384770783
2019-08-06,1202327.4028386113,1073254.1427301003
2019-08-07,1203923.2594821376,1073326.751895038
2019-08-08,1208038.3219101266,1073399.3659722244
2019-08-09,1202601.1246141559,1073471.9849619912
2019-08-12,1202464.9959972634,1073544.6088646709
2019-08-13,1205451.5963864939,1073617.2376805958
2019-08-14,1202533.7300093882,1073689.8714100989
2019-08-15,1205389.1895451457,1073762.510053512
2019-08-16,1204833.1098745747,1073835.1536111676
2019-08-19,1201128.022973425,1073907.8020833982
2019-08-20,1201883.9775095938,1073980.4554705366
2019-08-21,1202377.650338817,1074053.113772915
2019-08-22,1200771.9433028537,1074125.776990866
2019-08-23,1204309.6355992358,1074198.445124722
2019-08-26,1207138.94204494,1074271.118174816
2019-08-27,1208813.5082274305,1074343.79614148
2019-08-28,1208913.5082274305,1074416.4790250475
2019-08-29,1211637.7017753131,1074489.16682585
2019-08-30,1212787.4542751072,1074561.8595442213
2019-09-02,1209475.9150687784,1074634.5571804931
2019-09-03,1211412.888092617,1074707.259734999
2019-09-04,1212168.967763188,1074779.967208071
2019-09-05,1208988.5694103322,1074852.679600042
2019-09-06,1206070.7030332265,1074925.3969112453
2019-09-09,1203415.243497469,1074998.1191420134
2019-09-10,1200103.7042911402,1075070.8462926787
2019-09-11,1201515.8636322825,1075143.5783635748
2019-09-12,1202613.059683166,1075216.3153550338
2019-09-13,1199196.5327134174,1075289.0572673893
2019-09-16,1200766.1111324881,1075361.8041009738
2019-09-17,1201259.7839617115,1075434.5558561203
2019-09-18,1203328.022973425,1075507.3125331618
2019-09-19,1206708.2961918786,1075580.0741324313
2019-09-20,1207858.048691673,1075652.8406542616
2019-09-23,1202971.9433028537,1075725.612098986
2019-09-24,1203203.0841563267,1075798.3884669375
2019-09-25,1203723.0352100052,1075871.1697584493
2019-09-26,1207864.3758624496,1075943.955973854
2019-09-27,1206652.2165213074,1076016.7471134854
2019-09-30,1208195.5167159226,1076089.543177676
2019-10-01,1207377.0302040034,1076162.3441667592
2019-10-02,1206899.7852067987,1076235.1500810685
2019-10-03,1207052.2165213074,1076307.9609209364
2019-10-04,1206522.4150751918,1076380.776686697
2019-10-07,1206491.1490873166,1076453.597378683
2019-10-08,1208664.3758624496,1076526.4229972279
2019-10-09,1209551.5963864939,1076599.2535426647
2019-10-10,1209914.0032278418,1076672.089015327
2019-10-11,1207652.2165213074,1076744.929415548
2019-10-14,1205128.022973425,1076817.774743661
2019-10-15,1207327.4028386113,1076890.6249999998
2019-10-16,1209658.048691673,1076963.4801848973
2019-10-17,1209128.122111155,1077036.3402986873
2019-10-18,1206577.650338817,1077109.2053417028
2019-10-21,1206940.057180165,1077182.075314278
2019-10-22,1207040.057180165,1077254.950216746
2019-10-23,1209108.2961918786,1077327.83004944
2019-10-24,1208368.5192189235,1077400.714812694
2019-10-25,1208389.8096799594,1077473.6045068414
2019-10-28,1208358.5436920843,1077546.4991322157
2019-10-29,1207671.3231680403,1077619.3986891506
2019-10-30,1208427.4028386113,1077692.3031779802
2019-10-31,1205929.3623807821,1077765.2125990374
2019-11-01,1206528.022973425,1077838.1269526563
2019-11-04,1202691.544949998,1077911.0462391702
2019-11-05,1199642.412585017,1077983.9704589136
2019-11-06,1195543.6528546442,1078056.8996122195
2019-11-07,1198792.7852196249,1078129.833699422
2019-11-11,1196924.5462079113,1078202.772720855
2019-11-12,1197418.2190371347,1078275.716676852
2019-11-13,1198830.378378277,1078348.665567747
2019-11-14,1200898.4922555883,1078421.619393874
2019-11-15,1202179.5107432576,1078494.5781555667
2019-11-18,1201098.4922555883,1078567.541853159
2019-11-19,1202379.5107432576,1078640.510486985
2019-11-20,1202741.9175846057,1078713.4840573787
2019-11-21,1205020.0069887564,1078786.4625646735
2019-11-22,1205697.3771203633,1078859.446009204
2019-11-25,1206610.875868863,1078932.4343913042
2019-11-26,1208521.570668246,1079005.427711308
2019-11-27,1206784.5976444075,1079078.4259695492
2019-11-28,1207278.2704736306,1079151.4291663622
2019-11-29,1207535.689551559,1079224.4373020811
2019-12-02,1208265.4909976746,1079297.45037704
2019-12-03,1208628.022973425,1079370.468391573
2019-12-04,1208596.7569855498,1079443.4913460142
2019-12-05,1208040.6773149786,1079516.519240698
2019-12-06,1206303.7042911402,1079589.5520759586
2019-12-09,1204304.3244259537,1079662.58985213
2019-12-10,1204797.9972551768,1079735.632569547
