Date,MYR/USD,SGD/USD,RUB/USD,TRY/USD
2015-11-05,4.292500019073486,1.4031599760055542,63.084999084472656,2.8633999824523926
2015-11-06,4.35699987411499,1.4064300060272217,62.25,2.8589999675750732
2015-11-09,4.382999897003174,1.4211499691009521,64.40499877929688,2.9200899600982666
2015-11-10,4.243500232696533,1.4220900535583496,64.59500122070312,2.919830083847046
2015-11-11,4.337500095367432,1.4207099676132202,64.41500091552734,2.914060115814209
2015-11-12,4.379499912261963,1.4185400009155273,65.36499786376953,2.8732199668884277
2015-11-13,4.381499767303467,1.417739987373352,66.45349884033203,2.862920045852661
2015-11-16,4.36299991607666,1.425130009651184,66.81999969482422,2.877929925918579
2015-11-17,4.375699996948242,1.4222999811172485,65.0875015258789,2.881230115890503
2015-11-18,4.323999881744385,1.4243099689483643,64.9175033569336,2.869040012359619
2015-11-19,4.277500152587891,1.420300006866455,64.84500122070312,2.8603599071502686
2015-11-20,4.258500099182129,1.4131200313568115,64.54499816894531,2.843519926071167
2015-11-23,4.262499809265137,1.4128299951553345,64.62000274658203,2.8299400806427
2015-11-24,4.204999923706055,1.4174599647521973,66.05999755859375,2.8495500087738037
2015-11-25,4.198500156402588,1.4093999862670898,65.44499969482422,2.874000072479248
2015-11-26,4.2129998207092285,1.4043500423431396,65.55500030517578,2.883699893951416
2015-11-27,4.263000011444092,1.4076900482177734,65.55999755859375,2.9280900955200195
2015-11-30,4.248000144958496,1.4130500555038452,66.41999816894531,2.925649881362915
2015-12-01,4.2179999351501465,1.4101300239562988,66.41000366210938,2.910449981689453
2015-12-02,4.244999885559082,1.40625,66.63999938964844,2.8882598876953125
2015-12-03,4.206500053405762,1.4116100072860718,67.4000015258789,2.8880999088287354
2015-12-04,4.182000160217285,1.3959200382232666,67.5824966430664,2.882390022277832
2015-12-07,4.269999980926514,1.3981200456619263,68.06999969482422,2.8891899585723877
2015-12-08,4.263299942016602,1.4066699743270874,69.37000274658203,2.91117000579834
2015-12-09,4.251399993896484,1.4076000452041626,69.30000305175781,2.9098401069641113
2015-12-10,4.261000156402588,1.404229998588562,69.31999969482422,2.912600040435791
2015-12-11,4.319499969482422,1.4032200574874878,66.17150115966797,2.924329996109009
2015-12-14,4.3420000076293945,1.4129999876022339,70.20999908447266,2.967989921569824
2015-12-15,4.295000076293945,1.408120036125183,70.54000091552734,2.983989953994751
2015-12-16,4.265500068664551,1.4053000211715698,70.4885025024414,2.962599992752075
2015-12-17,4.307000160217285,1.4104299545288086,70.0,2.934999942779541
2015-12-18,4.273499965667725,1.417829990386963,70.91500091552734,2.9249000549316406
2015-12-21,4.291999816894531,1.4122099876403809,70.92500305175781,2.910259962081909
2015-12-22,4.294000148773193,1.4074300527572632,70.83999633789062,2.911250114440918
2015-12-23,4.290999889373779,1.4038699865341187,71.30000305175781,2.9302499294281006
2015-12-24,4.289999961853027,1.4044300317764282,69.51499938964844,2.9168999195098877
2015-12-25,4.290999889373779,1.4038699865341187,69.51499938964844,2.9151699542999268
2015-12-28,4.2932000160217285,1.4044300317764282,70.24500274658203,2.915369987487793
2015-12-29,4.281000137329102,1.406999945640564,72.18499755859375,2.905400037765503
2015-12-30,4.305200099945068,1.411910057067871,72.19750213623047,2.9047999382019043
2015-12-31,4.294000148773193,1.4145300388336182,73.2300033569336,2.9200899600982666
2016-01-01,4.305200099945068,1.4192800521850586,73.2300033569336,2.911900043487549
2016-01-04,4.350500106811523,1.4184999465942383,73.4000015258789,2.9161500930786133
2016-01-05,4.355500221252441,1.4260200262069702,73.12249755859375,2.964319944381714
2016-01-06,4.414999961853027,1.4259300231933594,0.7161999940872192,2.9850399494171143
2016-01-07,4.4019999504089355,1.4358899593353271,74.59500122070312,3.000999927520752
2016-01-08,4.4079999923706055,1.4328999519348145,74.59500122070312,3.0004000663757324
2016-01-11,4.388500213623047,1.443519949913025,74.79499816894531,3.0348000526428223
2016-01-12,4.39300012588501,1.434630036354065,76.00199890136719,3.034290075302124
2016-01-13,4.385499954223633,1.4370299577713013,76.5250015258789,3.0319600105285645
2016-01-14,4.380499839782715,1.4383399486541748,76.21299743652344,3.027100086212158
2016-01-15,4.420499801635742,1.436519980430603,76.29299926757812,3.0234999656677246
2016-01-18,4.39900016784668,1.4397499561309814,77.70700073242188,3.0500600337982178
2016-01-19,4.365799903869629,1.4384100437164307,79.36000061035156,3.034830093383789
2016-01-20,4.382999897003174,1.4369200468063354,78.61250305175781,3.0374200344085693
2016-01-21,4.3414998054504395,1.4369200468063354,81.81999969482422,3.040750026702881
2016-01-22,4.257500171661377,1.4332499504089355,82.9000015258789,3.015929937362671
2016-01-25,4.276800155639648,1.4291199445724487,78.37000274658203,3.002350091934204
2016-01-26,4.252299785614014,1.4310400485992432,79.83999633789062,3.0218100547790527
2016-01-27,4.239799976348877,1.426509976387024,78.2300033569336,3.006769895553589
2016-01-28,4.15749979019165,1.4325000047683716,77.8489990234375,2.9990200996398926
2016-01-29,4.131999969482422,1.4273600578308105,76.55000305175781,2.969510078430176
2016-02-01,4.156000137329102,1.4243899583816528,75.44000244140625,2.9544999599456787
2016-02-02,4.196499824523926,1.4232300519943237,77.26000213623047,2.945349931716919
2016-02-03,4.140999794006348,1.429800033569336,79.71499633789062,2.952660083770752
2016-02-04,4.086999893188477,1.4166699647903442,76.93000030517578,2.9147000312805176
2016-02-05,4.1539998054504395,1.396880030632019,76.7699966430664,2.9116098880767822
2016-02-08,4.171500205993652,1.4073699712753296,77.25,2.9143800735473633
2016-02-09,4.157299995422363,1.4067800045013428,78.94000244140625,2.9459099769592285
2016-02-10,4.104000091552734,1.3974499702453613,79.58999633789062,2.9380500316619873
2016-02-11,4.120500087738037,1.391010046005249,78.37000274658203,2.919100046157837
2016-02-12,4.143499851226807,1.3896299600601196,79.76750183105469,2.9306800365448
2016-02-15,4.125,1.3966200351715088,78.30999755859375,2.93530011177063
2016-02-16,4.191299915313721,1.3985899686813354,77.5,2.9457199573516846
2016-02-17,4.160999774932861,1.4051799774169922,77.80999755859375,2.9763200283050537
2016-02-18,4.168000221252441,1.40447998046875,74.86000061035156,2.954900026321411
2016-02-19,4.200799942016602,1.4035300016403198,76.3499984741211,2.9677999019622803
2016-02-22,4.171500205993652,1.4064799547195435,77.37000274658203,2.9509599208831787
2016-02-23,4.210000038146973,1.3994899988174438,77.37000274658203,2.9347000122070312
2016-02-24,4.21750020980835,1.4080499410629272,76.0999984741211,2.9410300254821777
2016-02-25,4.2042999267578125,1.4044899940490723,75.73500061035156,2.9359099864959717
2016-02-26,4.1585001945495605,1.400820016860962,75.18000030517578,2.9268200397491455
2016-02-29,4.191800117492676,1.4088200330734253,76.33999633789062,2.987950086593628
2016-03-01,4.11899995803833,1.40447998046875,74.40499877929688,2.9629499912261963
2016-03-02,4.129000186920166,1.4009499549865723,73.27999877929688,2.9344899654388428
2016-03-03,4.113500118255615,1.398710012435913,73.3499984741211,2.9251699447631836
2016-03-04,4.054500102996826,1.3891799449920654,73.08999633789062,2.9099700450897217
2016-03-07,4.057499885559082,1.376539945602417,73.08999633789062,2.9048800468444824
2016-03-08,4.109499931335449,1.3794499635696411,73.08999633789062,2.9154000282287598
2016-03-09,4.1020002365112305,1.3857300281524658,71.87000274658203,2.9117701053619385
2016-03-10,4.11899995803833,1.3819700479507446,70.98200225830078,2.8930599689483643
2016-03-11,4.064799785614014,1.3804899454116821,71.14800262451172,2.891050100326538
2016-03-14,4.108500003814697,1.3735500574111938,69.90499877929688,2.871809959411621
2016-03-15,4.156300067901611,1.3763500452041626,70.26000213623047,2.8708200454711914
2016-03-16,4.052499771118164,1.3811999559402466,71.08999633789062,2.8968698978424072
2016-03-17,4.023499965667725,1.3664799928665161,69.83499908447266,2.8691399097442627
2016-03-18,4.043499946594238,1.3509700298309326,68.12000274658203,2.8422698974609375
2016-03-21,4.03249979019165,1.3579299449920654,68.33000183105469,2.8701400756835938
2016-03-22,3.9718000888824463,1.3608800172805786,67.86000061035156,2.8630800247192383
2016-03-23,4.027500152587891,1.3602999448776245,67.25,2.8677499294281006
2016-03-24,4.015500068664551,1.3671200275421143,68.71499633789062,2.875459909439087
2016-03-25,4.014500141143799,1.3687299489974976,68.58000183105469,2.8754799365997314
2016-03-28,4.002999782562256,1.372380018234253,68.23999786376953,2.874269962310791
2016-03-29,3.9625000953674316,1.368299961090088,68.41000366210938,2.868340015411377
2016-03-30,3.9094998836517334,1.354449987411499,68.06500244140625,2.8404200077056885
2016-03-31,3.8635001182556152,1.351099967956543,67.68000030517578,2.833009958267212
2016-04-01,3.882499933242798,1.348270058631897,67.0,2.8169000148773193
2016-04-04,3.9068000316619873,1.3488099575042725,67.5,2.822999954223633
2016-04-05,3.934299945831299,1.3526999950408936,68.6500015258789,2.8112399578094482
2016-04-06,3.865999937057495,1.3552900552749634,68.75,2.829890012741089
2016-04-07,3.939500093460083,1.346060037612915,67.8499984741211,2.839060068130493
2016-04-08,3.911099910736084,1.3529000282287598,68.02999877929688,2.863800048828125
2016-04-11,3.8450000286102295,1.3479299545288086,67.07499694824219,2.8496201038360596
2016-04-12,3.8434998989105225,1.3438299894332886,66.75,2.82778000831604
2016-04-13,3.856300115585327,1.3435300588607788,65.18499755859375,2.832900047302246
2016-04-14,3.8701999187469482,1.3502999544143677,65.98999786376953,2.8441998958587646
2016-04-15,3.8980000019073486,1.3624800443649292,65.93000030517578,2.8498499393463135
2016-04-18,3.8935000896453857,1.3613300323486328,66.5,2.8524999618530273
2016-04-19,3.824399948120117,1.3499499559402466,66.44999694824219,2.8381199836730957
2016-04-20,3.876499891281128,1.3385299444198608,65.87999725341797,2.8299999237060547
2016-04-21,3.8977999687194824,1.34375,65.67500305175781,2.8104300498962402
2016-04-22,3.9058001041412354,1.349429965019226,66.66000366210938,2.8310999870300293
2016-04-25,3.9103000164031982,1.3541300296783447,66.76000213623047,2.8454298973083496
2016-04-26,3.9052999019622803,1.3520300388336182,66.55999755859375,2.8432199954986572
2016-04-27,3.8919999599456787,1.3512599468231201,65.76499938964844,2.8194799423217773
2016-04-28,3.878000020980835,1.348289966583252,65.11000061035156,2.8171699047088623
2016-04-29,3.9140000343322754,1.3443299531936646,64.55999755859375,2.811110019683838
2016-05-02,3.9168999195098877,1.3437000513076782,64.55999755859375,2.792409896850586
2016-05-03,3.9795000553131104,1.3412100076675415,64.55999755859375,2.803499937057495
2016-05-04,4.0177998542785645,1.3513599634170532,66.3499984741211,2.844949960708618
2016-05-05,4.01200008392334,1.3575700521469116,66.58399963378906,2.954349994659424
2016-05-06,3.993000030517578,1.3581000566482544,65.9739990234375,2.928070068359375
2016-05-09,4.052499771118164,1.3613799810409546,65.86199951171875,2.9231998920440674
2016-05-10,4.03849983215332,1.371880054473877,66.29000091552734,2.941849946975708
2016-05-11,4.0167999267578125,1.3681800365447998,66.09600067138672,2.9491000175476074
2016-05-12,4.023499965667725,1.3670899868011475,65.04499816894531,2.9519500732421875
2016-05-13,4.032800197601318,1.373170018196106,64.83000183105469,2.9616100788116455
2016-05-16,4.0157999992370605,1.372789978981018,65.48200225830078,2.9714300632476807
2016-05-17,4.019000053405762,1.3693900108337402,64.88400268554688,2.973900079727173
2016-05-18,4.065999984741211,1.3705099821090698,64.71900177001953,2.967400074005127
2016-05-19,4.078000068664551,1.381600022315979,65.74500274658203,2.986330032348633
2016-05-20,4.065800189971924,1.3791999816894531,66.72000122070312,2.988110065460205
2016-05-23,4.046500205993652,1.3809599876403809,66.84500122070312,2.9744999408721924
2016-05-24,4.081500053405762,1.3785500526428223,66.78700256347656,2.995270013809204
2016-05-25,4.066999912261963,1.3816800117492676,66.41000366210938,2.948319911956787
2016-05-26,4.055500030517578,1.3783799409866333,65.42500305175781,2.939120054244995
2016-05-27,4.089000225067139,1.3735300302505493,65.82499694824219,2.937649965286255
2016-05-30,4.105000019073486,1.3800100088119507,66.1500015258789,2.959249973297119
2016-05-31,4.116499900817871,1.37923002243042,65.66899871826172,2.9532699584960938
2016-06-01,4.151500225067139,1.3774299621582031,66.8270034790039,2.946700096130371
2016-06-02,4.14300012588501,1.3772599697113037,66.91000366210938,2.942460060119629
2016-06-03,4.077000141143799,1.375499963760376,67.05999755859375,2.9481799602508545
2016-06-06,4.059000015258789,1.3585200309753418,65.65399932861328,2.906909942626953
2016-06-07,4.055500030517578,1.3553600311279297,65.23999786376953,2.905319929122925
2016-06-08,4.021299839019775,1.3514800071716309,64.62000274658203,2.8961598873138428
2016-06-09,4.039999961853027,1.3462300300598145,63.71889877319336,2.891279935836792
2016-06-10,4.074999809265137,1.3540600538253784,64.19599914550781,2.894629955291748
2016-06-13,4.08650016784668,1.3609999418258667,65.302001953125,2.929409980773926
2016-06-14,4.098999977111816,1.3560700416564941,65.68499755859375,2.9219799041748047
2016-06-15,4.073699951171875,1.3556100130081177,66.05999755859375,2.9344799518585205
2016-06-16,4.092800140380859,1.3506200313568115,65.25299835205078,2.9228100776672363
2016-06-17,4.083000183105469,1.3468400239944458,65.57499694824219,2.9296200275421143
2016-06-20,4.059999942779541,1.3451000452041626,64.75,2.91129994392395
2016-06-21,4.0289998054504395,1.3428900241851807,64.26499938964844,2.901319980621338
2016-06-22,4.028500080108643,1.342650055885315,63.93600082397461,2.9114999771118164
2016-06-23,3.9502999782562256,1.3375200033187866,64.76899719238281,2.8893001079559326
2016-06-24,4.086299896240234,1.3437000513076782,63.76499938964844,2.8641700744628906
2016-06-27,4.0929999351501465,1.357069969177246,65.2874984741211,2.9411299228668213
2016-06-28,4.053500175476074,1.3618700504302979,65.4000015258789,2.9364500045776367
2016-06-29,3.9830000400543213,1.3525500297546387,64.04000091552734,2.9061100482940674
2016-06-30,3.984999895095825,1.3465399742126465,63.814998626708984,2.887860059738159
2016-07-01,3.9855000972747803,1.3471399545669556,63.959999084472656,2.881779909133911
2016-07-04,3.982300043106079,1.3456599712371826,63.790000915527344,2.901520013809204
2016-07-05,4.035799980163574,1.3465800285339355,63.83000183105469,2.90487003326416
2016-07-06,4.032299995422363,1.3527499437332153,64.43499755859375,2.924870014190674
2016-07-07,4.039599895477295,1.350219964981079,64.26499938964844,2.9371800422668457
2016-07-08,4.0,1.3495299816131592,64.67900085449219,2.932919979095459
2016-07-11,3.9814999103546143,1.3459800481796265,63.834999084472656,2.891619920730591
2016-07-12,3.9584999084472656,1.3511899709701538,64.18000030517578,2.903409957885742
2016-07-13,3.94350004196167,1.3469500541687012,63.79999923706055,2.8868799209594727
2016-07-14,3.909899950027466,1.3475199937820435,63.849998474121094,2.898900032043457
2016-07-15,3.9159998893737793,1.3436299562454224,62.88750076293945,2.8837599754333496
2016-07-18,3.9600000381469727,1.3471100330352783,63.34000015258789,2.9662599563598633
2016-07-19,4.0142998695373535,1.3487999439239502,62.8120002746582,2.9803099632263184
2016-07-20,4.033699989318848,1.3539199829101562,63.62799835205078,3.0438899993896484
2016-07-21,4.061699867248535,1.3570599555969238,63.79999923706055,3.0819098949432373
2016-07-22,4.072199821472168,1.3540899753570557,64.36799621582031,3.0641698837280273
2016-07-25,4.053500175476074,1.3588299751281738,64.81500244140625,3.0570499897003174
2016-07-26,4.031300067901611,1.362149953842163,65.43599700927734,3.0352399349212646
2016-07-27,4.047500133514404,1.3579599857330322,65.80000305175781,3.040060043334961
2016-07-28,4.031799793243408,1.3489700555801392,65.79750061035156,3.013730049133301
2016-07-29,4.018799781799316,1.3527300357818604,66.58300018310547,3.0103600025177
2016-08-01,4.031000137329102,1.3422000408172607,65.98750305175781,2.9863901138305664
2016-08-02,4.020999908447266,1.3424099683761597,66.93000030517578,2.9887499809265137
2016-08-03,4.040999889373779,1.340630054473877,66.70999908447266,2.9913198947906494
2016-08-04,4.011499881744385,1.3416800498962402,66.19999694824219,3.012120008468628
2016-08-05,4.03000020980835,1.3417500257492065,65.70999908447266,3.009660005569458
2016-08-08,4.034999847412109,1.3477200269699097,65.5469970703125,2.9954299926757812
2016-08-09,4.027500152587891,1.3463200330734253,64.5999984741211,2.980449914932251
2016-08-10,4.00570011138916,1.3443200588226318,64.76000213623047,2.9680299758911133
2016-08-11,3.9825000762939453,1.3401700258255005,64.9000015258789,2.9553699493408203
2016-08-12,4.011000156402588,1.3435900211334229,64.3499984741211,2.9595000743865967
2016-08-15,3.9897000789642334,1.3454999923706055,64.36080169677734,2.959700107574463
2016-08-16,3.9816999435424805,1.342960000038147,64.00769805908203,2.941659927368164
2016-08-17,3.993299961090088,1.339229941368103,63.83489990234375,2.927500009536743
2016-08-18,3.9797000885009766,1.3408299684524536,63.83919906616211,2.9177000522613525
2016-08-19,4.011000156402588,1.3396799564361572,63.6411018371582,2.9267001152038574
2016-08-22,4.01800012588501,1.3491499423980713,63.75,2.9321000576019287
2016-08-23,4.037700176239014,1.350559949874878,64.77149963378906,2.9402201175689697
2016-08-24,4.0320000648498535,1.351099967956543,64.59239959716797,2.9488000869750977
2016-08-25,4.019000053405762,1.3547500371932983,65.08580017089844,2.950700044631958
2016-08-26,4.038000106811523,1.3522800207138062,64.80879974365234,2.933340072631836
2016-08-29,4.0370001792907715,1.3605400323867798,64.71260070800781,2.9534599781036377
2016-08-30,4.064499855041504,1.358739972114563,64.61859893798828,2.9507501125335693
2016-08-31,4.093500137329102,1.3632400035858154,65.30970001220703,2.9632999897003174
2016-09-01,4.085000038146973,1.361799955368042,65.28070068359375,2.9570701122283936
2016-09-02,4.083499908447266,1.3594800233840942,65.85399627685547,2.9610300064086914
2016-09-05,4.071000099182129,1.360200047492981,65.1980972290039,2.9502999782562256
2016-09-06,4.048500061035156,1.3570200204849243,64.83000183105469,2.945499897003174
2016-09-07,4.046000003814697,1.3449000120162964,64.42669677734375,2.9219000339508057
2016-09-08,4.073800086975098,1.3470100164413452,64.1852035522461,2.933799982070923
2016-09-09,4.101799964904785,1.3502899408340454,63.991600036621094,2.9530999660491943
2016-09-12,4.0904998779296875,1.3598300218582153,64.55049896240234,2.9683001041412354
2016-09-13,4.126999855041504,1.3555999994277954,64.69419860839844,2.9695000648498535
2016-09-14,4.126999855041504,1.3669500350952148,65.36509704589844,2.9815499782562256
2016-09-15,4.133200168609619,1.3629000186920166,65.14440155029297,2.979300022125244
2016-09-16,4.133500099182129,1.361199975013733,64.48290252685547,2.9661099910736084
2016-09-19,4.132500171661377,1.3674299716949463,65.04149627685547,2.977799892425537
2016-09-20,4.133999824523926,1.3617500066757202,64.59010314941406,2.975399971008301
2016-09-21,4.098700046539307,1.36080002784729,64.72149658203125,2.9763600826263428
2016-09-22,4.106500148773193,1.353559970855713,63.89120101928711,2.9540998935699463
2016-09-23,4.113999843597412,1.3559000492095947,63.636600494384766,2.941819906234741
2016-09-26,4.133500099182129,1.3590699434280396,64.02670288085938,2.9883999824523926
2016-09-27,4.13100004196167,1.3602700233459473,63.85409927368164,2.980259895324707
2016-09-28,4.103799819946289,1.3594499826431274,63.885501861572266,2.9732298851013184
2016-09-29,4.130899906158447,1.358299970626831,63.06520080566406,2.9779999256134033
2016-09-30,4.124199867248535,1.3646199703216553,63.08000183105469,2.997080087661743
2016-10-03,4.105999946594238,1.3643800020217896,62.87189865112305,3.001569986343384
2016-10-04,4.146299839019775,1.36489999294281,62.28810119628906,3.0195999145507812
2016-10-05,4.138800144195557,1.37090003490448,62.6875,3.058069944381714
2016-10-06,4.1529998779296875,1.3687000274658203,62.27410125732422,3.0516200065612793
2016-10-07,4.150300025939941,1.373110055923462,62.101600646972656,3.0421900749206543
2016-10-10,4.130099773406982,1.372630000114441,62.08039855957031,3.0494000911712646
2016-10-11,4.172299861907959,1.3747999668121338,62.02130126953125,3.069380044937134
2016-10-12,4.195499897003174,1.3772399425506592,62.66210174560547,3.0812900066375732
2016-10-13,4.196700096130371,1.3839800357818604,63.50310134887695,3.085400104522705
2016-10-14,4.2093000411987305,1.381600022315979,63.00960159301758,3.081929922103882
2016-10-17,4.212600231170654,1.3913700580596924,62.77669906616211,3.092099905014038
2016-10-18,4.193299770355225,1.3873000144958496,63.06639862060547,3.0952999591827393
2016-10-19,4.166500091552734,1.3858799934387207,62.7318000793457,3.0945000648498535
2016-10-20,4.176799774169922,1.3856300115585327,62.25859832763672,3.059499979019165
2016-10-21,4.180600166320801,1.3906999826431274,62.37580108642578,3.0597000122070312
2016-10-24,4.168499946594238,1.3937900066375732,62.28499984741211,3.079969882965088
2016-10-25,4.151100158691406,1.3937000036239624,62.1869010925293,3.081779956817627
2016-10-26,4.159299850463867,1.3878999948501587,62.4119987487793,3.070199966430664
2016-10-27,4.196300029754639,1.3908400535583496,62.77040100097656,3.0803000926971436
2016-10-28,4.200799942016602,1.3945499658584595,62.678199768066406,3.111299991607666
2016-10-31,4.19350004196167,1.3907699584960938,63.041900634765625,3.1063098907470703
2016-11-01,4.184000015258789,1.3911999464035034,63.2681999206543,3.0935800075531006
2016-11-02,4.180099964141846,1.3884999752044678,63.32389831542969,3.113300085067749
2016-11-03,4.174799919128418,1.3842899799346924,63.536598205566406,3.1131200790405273
2016-11-04,4.207600116729736,1.3842699527740479,63.5614013671875,3.1150999069213867
2016-11-07,4.209099769592285,1.3859299421310425,64.36009979248047,3.1507599353790283
2016-11-08,4.17710018157959,1.38919997215271,63.597900390625,3.16759991645813
2016-11-09,4.249599933624268,1.3873800039291382,63.742401123046875,3.162400007247925
2016-11-10,4.354599952697754,1.3988699913024902,63.59859848022461,3.2091000080108643
2016-11-11,4.403800010681152,1.4108799695968628,65.55760192871094,3.2476999759674072
2016-11-14,4.316800117492676,1.413849949836731,65.75330352783203,3.2357699871063232
2016-11-15,4.3267998695373535,1.413789987564087,66.14700317382812,3.289599895477295
2016-11-16,4.363800048828125,1.4143699407577515,64.45539855957031,3.2867000102996826
2016-11-17,4.391600131988525,1.4137099981307983,64.47489929199219,3.31892991065979
2016-11-18,4.414000034332275,1.4232699871063232,64.83309936523438,3.3750600814819336
2016-11-21,4.414000034332275,1.427340030670166,64.85780334472656,3.3758699893951416
2016-11-22,4.417500019073486,1.422160029411316,63.95220184326172,3.3568599224090576
2016-11-23,4.397500038146973,1.4232800006866455,63.711299896240234,3.379470109939575
2016-11-24,4.440000057220459,1.4323999881744385,64.29779815673828,3.396199941635132
2016-11-25,4.441500186920166,1.431399941444397,64.49970245361328,3.4639999866485596
2016-11-28,4.459000110626221,1.425469994544983,64.8812026977539,3.4467999935150146
