Date,LP_Total_Value,FD_Benchmark,LP_Value_No_Fees
2017-09-01,1198087.9485250697,1048106.5585416418,1024087.9485250697
2017-09-04,1199569.1205435633,1048177.4178545629,1025319.1205435634
2017-09-05,1199350.8015449394,1048248.2819580677,1024850.8015449394
2017-09-06,1196466.1887819907,1048319.1508524801,1021716.1887819907
2017-09-07,1194110.2245175845,1048390.0245381239,1019110.2245175845
2017-09-08,1187380.8217292093,1048460.9030153233,1012130.8217292092
2017-09-11,1190055.5273617692,1048531.7862844021,1014555.5273617693
2017-09-12,1192631.9949578946,1048602.6743456842,1016881.9949578946
2017-09-13,1193493.7540958778,1048673.5671994935,1017493.7540958778
2017-09-14,1196032.4932435462,1048744.4648461542,1019782.4932435462
2017-09-15,1193419.7234063512,1048815.3672859902,1016919.7234063513
2017-09-18,1193684.850803346,1048886.2745193257,1016934.8508033458
2017-09-19,1194622.1568822723,1048957.1865464847,1017622.1568822723
2017-09-20,1194502.0759200836,1049028.103367791,1017252.0759200834
2017-09-21,1197667.7016027297,1049099.0249835695,1020167.7016027297
2017-09-22,1197200.140729814,1049169.9513941435,1019450.1407298141
2017-09-25,1195524.008889867,1049240.8825998376,1017524.008889867
2017-09-26,1198818.0373589077,1049311.8186009757,1020568.0373589077
2017-09-27,1202776.7708554128,1049382.7593978825,1024276.7708554128
2017-09-28,1205594.9166273326,1049453.7049908817,1026844.9166273325
2017-09-29,1205218.0300923544,1049524.6553802977,1026218.0300923545
2017-10-02,1204614.502734547,1049595.610566455,1025364.5027345471
2017-10-03,1208119.9545853932,1049666.5705496778,1028619.9545853932
2017-10-04,1208150.9675050906,1049737.5353302902,1028400.9675050906
2017-10-05,1208325.4205641474,1049808.5049086167,1028325.4205641474
2017-10-06,1210607.2640949972,1049879.4792849817,1030357.2640949972
2017-10-09,1211182.052910232,1049950.4584597095,1030682.052910232
2017-10-10,1210057.3507083494,1050021.4424331244,1029307.3507083494
2017-10-11,1204868.8714007377,1050092.4312055511,1023868.8714007376
2017-10-12,1203230.558053277,1050163.4247773138,1021980.5580532769
2017-10-13,1202974.4205621665,1050234.4231487373,1021474.4205621665
2017-10-16,1201086.7752963845,1050305.4263201456,1019336.7752963845
2017-10-17,1203376.2725697611,1050376.4342918636,1021376.2725697611
2017-10-18,1205507.0222187245,1050447.4470642156,1023257.0222187245
2017-10-19,1207116.6870676423,1050518.4646375263,1024616.6870676423
2017-10-20,1207449.7977070827,1050589.4870121202,1024699.7977070828
2017-10-23,1212156.2568264632,1050660.514188322,1029156.256826463
2017-10-24,1210971.1350806318,1050731.546166456,1027721.1350806317
2017-10-25,1213079.283678133,1050802.5829468474,1029579.2836781329
2017-10-26,1210481.6412379325,1050873.6245298206,1026731.6412379325
2017-10-27,1217159.6143882435,1050944.6709157003,1033159.6143882435
2017-10-30,1215445.7540998398,1051015.7221048109,1031195.7540998397
2017-10-31,1211843.4904199457,1051086.7780974775,1027343.4904199456
2017-11-01,1213453.0652248338,1051157.8388940247,1028703.0652248337
2017-11-02,1212502.0579562995,1051228.9044947776,1027502.0579562995
2017-11-03,1211626.5976287085,1051299.9749000606,1026376.5976287085
2017-11-06,1216159.4518587699,1051371.0501101986,1030659.4518587699
2017-11-07,1214566.4306582632,1051442.1301255163,1028816.4306582633
2017-11-08,1215496.1730386924,1051513.2149463391,1029496.1730386924
2017-11-09,1215021.0484672794,1051584.3045729913,1028771.0484672795
2017-11-10,1212899.2887242003,1051655.3990057982,1026399.2887242003
2017-11-13,1214675.0848079694,1051726.4982450844,1027925.0848079694
2017-11-14,1215400.9675050906,1051797.6022911752,1028400.9675050906
2017-11-15,1213755.000415103,1051868.7111443952,1026505.0004151029
2017-11-17,1211655.9317675158,1051939.8248050697,1024155.9317675157
2017-11-20,1212902.989308712,1052010.9432735236,1025152.9893087122
2017-11-21,1212865.928941934,1052082.066550082,1024865.928941934
2017-11-22,1210759.2965958496,1052153.19463507,1022509.2965958494
2017-11-23,1206024.008889867,1052224.3275288125,1017524.008889867
2017-11-24,1204937.035136441,1052295.4652316347,1016187.035136441
2017-11-27,1206297.3680670373,1052366.6077438616,1017297.3680670374
2017-11-28,1206041.3206199566,1052437.7550658186,1016791.3206199567
2017-11-29,1205664.3440409491,1052508.907197831,1016164.3440409491
2017-11-30,1207493.086014199,1052580.0641402232,1017743.0860141992
2017-12-01,1208573.9222765148,1052651.2258933214,1018573.9222765148
2017-12-04,1209322.4060250982,1052722.3924574503,1019072.4060250982
2017-12-05,1207797.3680670373,1052793.5638329352,1017297.3680670374
2017-12-06,1208289.1362868615,1052864.7400201014,1017539.1362868615
2017-12-07,1209725.016158401,1052935.921019274,1018725.0161584012
2017-12-08,1212135.2624756452,1053007.1068307792,1020885.2624756453
2017-12-11,1212800.725628818,1053078.2974549413,1021300.7256288179
2017-12-12,1212219.7993224727,1053149.492892086,1020469.7993224727
2017-12-13,1213149.6317469315,1053220.693142539,1021149.6317469316
2017-12-14,1209736.1903973804,1053291.8982066256,1017486.1903973805
2017-12-15,1209261.0658259676,1053363.1080846707,1016761.0658259676
2017-12-18,1211633.583694755,1053434.3227770005,1018883.5836947551
2017-12-19,1211264.2608582745,1053505.54228394,1018264.2608582745
2017-12-20,1210622.9150079805,1053576.766605815,1017372.9150079805
2017-12-21,1208229.222295118,1053647.9957429508,1014729.2222951179
2017-12-22,1209597.1189242117,1053719.2296956729,1015847.1189242116
2017-12-25,1208653.6753541748,1053790.468464307,1014653.6753541747
2017-12-26,1209205.8631179472,1053861.7120491788,1014955.8631179474
2017-12-27,1208927.1245753749,1053932.9604506139,1014427.1245753749
2017-12-28,1207137.627301998,1054004.2136689378,1012387.6273019981
2017-12-29,1205348.2200726513,1054075.471704476,1010348.2200726512
2018-01-01,1204993.9345891355,1054146.7345575546,1009743.9345891353
2018-01-02,1205017.3838103355,1054218.002228499,1009517.3838103355
2018-01-03,1199375.6228570645,1054289.2747176348,1003625.6228570646
2018-01-04,1200607.6430452964,1054360.5520252879,1004607.6430452963
2018-01-05,1198697.3066840223,1054431.8341517842,1002447.3066840223
2018-01-08,1198426.131839947,1054503.1210974494,1001926.1318399471
2018-01-09,1202792.7647911275,1054574.4128626094,1006042.7647911275
2018-01-10,1206290.742987506,1054645.70944759,1009290.742987506
2018-01-11,1204743.0139339534,1054717.0108527166,1007493.0139339534
2018-01-12,1201276.716738951,1054788.3170783157,1003776.716738951
2018-01-15,1198845.2955776316,1054859.6281247127,1001095.2955776316
2018-01-16,1196836.8112239523,1054930.943992234,998836.8112239523
2018-01-17,1195447.6497067534,1055002.2646812052,997197.6497067536
2018-01-18,1199330.9263063453,1055073.5901919524,1000830.9263063453
2018-01-19,1196181.8542280805,1055144.9205248016,997431.8542280805
2018-01-22,1195752.0218036217,1055216.2556800786,996752.0218036216
2018-01-23,1195548.8302019923,1055287.5956581098,996298.8302019922
2018-01-24,1194031.3559424286,1055358.940459221,994531.3559424287
2018-01-25,1187966.6581815176,1055430.2900837383,988216.6581815176
2018-01-26,1190293.8839033511,1055501.6445319878,990293.883903351
2018-01-29,1187273.2146114807,1055573.0038042956,987023.2146114807
2018-01-30,1190287.7464122407,1055644.3679009879,989787.7464122407
2018-01-31,1191776.4821292316,1055715.736822391,991026.4821292316
2018-02-01,1191663.96486554,1055787.1105688305,990663.9648655399
2018-02-02,1189398.6749390718,1055858.4891406333,988148.6749390718
2018-02-05,1199181.0961023723,1055929.8725381254,997681.0961023722
2018-02-06,1200669.831819363,1056001.2607616328,998919.831819363
2018-02-07,1197921.1855413062,1056072.6538114822,995921.185541306
2018-02-08,1202703.1916016294,1056144.0516879996,1000453.1916016294
2018-02-09,1208285.9592183386,1056215.4543915114,1005785.9592183386
2018-02-12,1205620.3335356922,1056286.8619223437,1002870.3335356923
2018-02-13,1202320.167575541,1056358.2742808235,999320.1675755411
2018-02-14,1202320.9257012494,1056429.6914672763,999070.9257012494
2018-02-15,1195568.9218614118,1056501.1134820294,992068.9218614118
2018-02-16,1191966.6581815176,1056572.5403254088,988216.6581815176
2018-02-19,1195011.4447762668,1056643.9719977404,991011.4447762667
2018-02-20,1196976.0631903787,1056715.4084993517,992726.0631903788
2018-02-21,1200828.9949519516,1056786.8498305685,996328.9949519516
2018-02-22,1205044.6240652753,1056858.2959917176,1000294.6240652754
2018-02-23,1201638.7464142216,1056929.7469831256,996638.7464142216
2018-02-26,1202621.4346841318,1057001.2028051189,997371.4346841319
2018-02-27,1199706.5671271938,1057072.663458024,994206.5671271939
2018-02-28,1206241.010094116,1057144.1289421674,1000491.0100941159
2018-03-01,1206679.832424459,1057215.5992578762,1000679.8324244589
2018-03-02,1204890.425195112,1057287.0744054767,998640.4251951119
2018-03-05,1202723.283261049,1057358.5543852958,996223.283261049
2018-03-06,1202293.45083659,1057430.0391976598,995543.45083659
2018-03-07,1202754.964262425,1057501.528842896,995754.9642624251
2018-03-08,1199681.4391251034,1057573.0233213305,992431.4391251034
2018-03-09,1202567.6581834985,1057644.5226332904,995067.6581834985
2018-03-12,1201767.6547528212,1057716.0267791024,994017.6547528211
2018-03-13,1199011.4447762668,1057787.5357590932,991011.4447762667
2018-03-14,1198861.1090200888,1057859.0495735903,990611.1090200887
2018-03-15,1197116.9939376956,1057930.5682229195,988616.9939376956
2018-03-16,1201604.4659767733,1058002.0917074084,992854.4659767733
2018-03-19,1204558.5782335848,1058073.6200273836,995558.5782335846
2018-03-20,1203781.3559424286,1058145.153183172,994531.3559424287
2018-03-21,1205572.1893791626,1058216.6911751006,996072.1893791626
2018-03-22,1201071.1061945069,1058288.2340034966,991321.106194507
2018-03-23,1203972.362605867,1058359.7816686863,993972.362605867
2018-03-26,1203595.3860268593,1058431.3341709974,993345.3860268594
2018-03-27,1198731.7855785121,1058502.891510757,988231.7855785121
2018-03-28,1200114.8096046005,1058574.4536882914,989364.8096046004
2018-03-29,1202366.398341461,1058646.0207039278,991366.398341461
2018-03-30,1201430.5184699213,1058717.5925579942,990180.5184699214
2018-04-02,1201763.629109362,1058789.1692508166,990263.6291093619
2018-04-03,1202912.4486141233,1058860.750782723,991162.4486141233
2018-04-04,1202271.1928078593,1058932.33715404,990271.1928078592
2018-04-05,1202732.7062336942,1059003.928365095,990482.7062336941
2018-04-06,1206857.5709650505,1059075.524416215,994357.5709650505
2018-04-09,1207009.4229726451,1059147.1253077276,994259.4229726451
2018-04-10,1203648.8374685454,1059218.7310399597,990648.8374685454
2018-04-11,1201693.2089603175,1059290.3416132387,988443.2089603174
2018-04-12,1201716.6581815176,1059361.957027892,988216.6581815176
2018-04-13,1202314.1380922445,1059433.5772842462,988564.1380922444
2018-04-16,1204784.8039534371,1059505.2023826297,990784.8039534371
2018-04-17,1203660.1017515545,1059576.8323233693,989410.1017515545
2018-04-18,1204929.760344213,1059648.4671067926,990429.7603442131
2018-04-19,1203873.0413847764,1059720.1067332267,989123.0413847764
2018-04-20,1205920.7704383289,1059791.7512029991,990920.770438329
2018-04-23,1210279.8396910122,1059863.4005164374,995029.839691012
2018-04-24,1216504.6212396938,1059935.054673869,1001004.6212396938
2018-04-25,1214088.2374313392,1060006.7136756212,998338.2374313392
2018-04-26,1219096.884314492,1060078.3775220218,1003096.8843144921
2018-04-27,1219369.575409984,1060150.0462133982,1003119.575409984
2018-04-30,1216394.2883090973,1060221.7197500782,999894.2883090974
2018-05-01,1217981.2620625233,1060293.3981323885,1001231.2620625233
2018-05-02,1224447.7217869994,1060365.0813606577,1007447.7217869994
2018-05-03,1226616.2899284493,1060436.7694352132,1009366.2899284492
2018-05-04,1222711.928528812,1060508.4623563823,1005211.928528812
2018-05-07,1225099.4837505645,1060580.160124493,1007349.4837505644
2018-05-08,1226331.4138947662,1060651.862739873,1008331.4138947662
2018-05-09,1230969.9798157304,1060723.5702028496,1012719.9798157302
2018-05-10,1236582.912182399,1060795.2825137507,1018082.912182399
2018-05-11,1229022.673131708,1060866.9996729044,1010272.6731317079
2018-05-14,1227082.1720204744,1060938.721680638,1008082.1720204746
2018-05-15,1228193.2630767794,1061010.4485372796,1008943.2630767793
2018-05-16,1235513.3402030924,1061082.1802431569,1016013.3402030925
2018-05-17,1231880.8217292093,1061153.9167985977,1012130.8217292092
2018-05-18,1234011.6614222024,1061225.6582039301,1014011.6614222022
2018-05-21,1234148.3860328023,1061297.4044594818,1013898.3860328023
2018-05-22,1232585.529582255,1061369.1555655808,1012085.5295822552
2018-05-23,1231551.4116742807,1061440.911522555,1010801.4116742805
2018-05-24,1235336.4502374372,1061512.6723307322,1014336.4502374372
2018-05-25,1233184.4357003686,1061584.4379904405,1011934.4357003687
2018-05-28,1234378.637396114,1061656.2085020079,1012878.637396114
2018-05-29,1235723.8429297158,1061727.9838657626,1013973.8429297158
2018-05-30,1238542.078745665,1061799.764082032,1016542.078745665
2018-05-31,1233429.1463789963,1061871.549151145,1011179.1463789964
2018-06-01,1233543.1798941046,1061943.3390734291,1011043.1798941046
2018-06-04,1233657.2134092129,1062015.133849213,1010907.2134092129
2018-06-05,1232215.1960465629,1062086.933478824,1009215.1960465629
2018-06-06,1230992.2558082452,1062158.737962591,1007742.2558082452
2018-06-07,1229482.3452471788,1062230.5473008417,1005982.3452471789
2018-06-08,1231152.3395960156,1062302.3614939044,1007402.3395960156
2018-06-11,1232210.574806869,1062374.1805421077,1008210.574806869
2018-06-12,1233163.09832682,1062446.0044457794,1008913.0983268198
2018-06-13,1233866.2899284493,1062517.8332052475,1009366.2899284492
2018-06-14,1233028.5580493151,1062589.6668208411,1008278.558049315
2018-06-15,1241239.8909818924,1062661.505292888,1016239.8909818924
2018-06-18,1246248.5378650452,1062733.3486217165,1020998.5378650452
2018-06-19,1246362.5713801533,1062805.1968076553,1020862.5713801534
2018-06-20,1249467.7775188512,1062877.0498510324,1023717.7775188512
2018-06-21,1252104.664658925,1062948.9077521763,1026104.6646589249
2018-06-22,1252007.274792228,1063020.7705114156,1025757.2747922279
2018-06-25,1253012.5641136002,1063092.6381290783,1026512.5641136003
2018-06-26,1255445.5015263362,1063164.5106054936,1028695.5015263363
2018-06-27,1256307.3507083494,1063236.387940989,1029307.3507083494
2018-06-28,1259533.3959349443,1063308.2701358942,1032283.3959349443
2018-06-29,1261037.25904893,1063380.1571905368,1033537.2590489298
2018-07-02,1257223.5719872303,1063452.0491052454,1029473.5719872303
2018-07-03,1262005.5780475535,1063523.9458803493,1034005.5780475537
2018-07-04,1259294.6602179534,1063595.8475161763,1031044.6602179534
2018-07-05,1259242.4724541805,1063667.7540130552,1030742.4724541806
2018-07-06,1259492.4724541805,1063739.6653713149,1030742.4724541806
2018-07-09,1253903.7474344205,1063811.5815912841,1024903.7474344205
2018-07-10,1252590.132858165,1063883.5026732911,1023340.132858165
2018-07-11,1255914.416121195,1063955.4286176648,1026414.416121195
2018-07-12,1260099.7003964998,1064027.3594247343,1030349.7003964998
2018-07-13,1260296.8445510487,1064099.2950948277,1030296.8445510486
2018-07-16,1261898.9457014692,1064171.2356282743,1031648.9457014691
2018-07-17,1258976.5144460339,1064243.1810254024,1028476.5144460339
2018-07-18,1261938.1904013425,1064315.131286541,1031188.1904013425
2018-07-19,1262165.4993058506,1064387.0864120196,1031165.4993058506
2018-07-20,1265013.8998717591,1064459.046402166,1033763.8998717592
2018-07-23,1258994.4942578021,1064531.01125731,1027494.4942578021
2018-07-24,1262794.6602179534,1064602.9809777797,1031044.6602179534
2018-07-25,1262024.911581265,1064674.9555639045,1030024.911581265
2018-07-26,1257780.6339693982,1064746.9350160134,1025530.6339693983
2018-07-27,1262411.636191865,1064818.9193344354,1029911.6361918651
2018-07-30,1260924.3266822612,1064890.9085194988,1028174.3266822611
2018-07-31,1260841.9741685288,1064962.9025715338,1027841.9741685289
2018-08-01,1261809.5350414445,1065034.9014908685,1028559.5350414446
2018-08-02,1262278.6121657768,1065106.9052778322,1028778.6121657768
2018-08-03,1267589.4468127023,1065178.9139327542,1033839.4468127025
2018-08-06,1265951.0434212121,1065250.9274559633,1031951.0434212121
2018-08-07,1267711.7121079867,1065322.945847789,1033461.7121079866
2018-08-08,1264109.538472122,1065394.9691085604,1029609.538472122
2018-08-09,1264510.5423099787,1065466.9972386062,1029760.5423099787
2018-08-10,1267706.4227866142,1065539.0302382559,1032706.4227866142
2018-08-13,1273266.4993078315,1065611.0681078387,1038016.4993078315
2018-08-14,1275389.7753023272,1065683.1108476843,1039889.7753023274
2018-08-15,1276432.8831161861,1065755.1584581211,1040682.8831161861
2018-08-16,1278374.8104348064,1065827.210939479,1042374.8104348064
2018-08-17,1275074.734518685,1065899.2682920871,1038824.7345186849
2018-08-20,1271623.4746766472,1065971.330516275,1035123.4746766473
2018-08-21,1270815.9975915023,1066043.3976123715,1034065.9975915023
2018-08-22,1268044.6602179534,1066115.4695807064,1031044.6602179534
2018-08-23,1269956.4227866142,1066187.5464216091,1032706.4227866142
2018-08-24,1275191.7104925965,1066259.628135409,1037691.7104925966
2018-08-27,1268341.468616324,1066331.7147224352,1030591.468616324
2018-08-28,1266627.5182838906,1066403.8061830176,1028627.5182838904
2018-08-29,1268086.0892509217,1066475.9025174854,1029836.0892509219
2018-08-30,1268940.3747344376,1066548.0037261683,1030440.3747344377
2018-08-31,1271720.7920579005,1066620.1098093956,1032970.7920579005
2018-09-03,1275483.1395255653,1066692.220767497,1036483.1395255652
2018-09-04,1275128.8540420495,1066764.3366008021,1035878.8540420495
2018-09-05,1278362.4629671415,1066836.4573096407,1038862.4629671416
2018-09-06,1278348.0936958552,1066908.582894342,1038598.0936958554
2018-09-07,1278295.9959761123,1066980.7133552358,1038295.9959761124
2018-09-10,1281265.2356299183,1067052.8486926518,1041015.2356299183
2018-09-11,1282194.9780103476,1067124.98890692,1041694.9780103475
2018-09-12,1280103.4730612575,1067197.1339983696,1039353.4730612575
2018-09-13,1277407.592584622,1067269.2839673304,1036407.592584622
2018-09-14,1276146.9238978475,1067341.4388141322,1034896.9238978475
2018-09-17,1279818.5970275747,1067413.598539105,1038318.5970275745
2018-09-18,1280272.5467549122,1067485.7631425785,1038522.5467549122
2018-09-19,1276451.2959947155,1067557.9326248823,1034451.2959947155
2018-09-20,1276331.1249884968,1067630.1069863464,1034081.1249884969
2018-09-21,1273393.566336067,1067702.2862273012,1030893.566336067
2018-09-24,1273568.0193951237,1067774.4703480755,1030818.0193951238
2018-09-25,1274868.0228258013,1067846.659349,1031868.0228258014
2018-09-26,1275034.912186361,1067918.8532304044,1031784.9121863609
2018-09-27,1274922.3048786395,1067991.0519926187,1031422.3048786395
2018-09-28,1276909.6143882435,1068063.2556359728,1033159.6143882435
2018-10-01,1276555.328904728,1068135.4641607967,1032555.3289047278
2018-10-02,1280128.8540420495,1068207.6775674205,1035878.8540420495
2018-10-03,1281451.4585241892,1068279.8958561744,1036951.4585241892
2018-10-04,1287804.6428592652,1068352.119027388,1043054.6428592653
2018-10-05,1287374.8104348064,1068424.3470813918,1042374.8104348064
2018-10-08,1290087.2445158232,1068496.5800185157,1044837.2445158233
2018-10-09,1290782.8724189554,1068568.81783909,1045282.8724189554
2018-10-10,1289499.512636689,1068641.0605434447,1043749.5126366891
2018-10-11,1290414.2176641533,1068713.30813191,1044414.2176641534
2018-10-12,1285754.476899114,1068785.5606048163,1039504.4768991141
2018-10-15,1287960.8635330503,1068857.8179624935,1041460.8635330504
2018-10-16,1285876.8322384278,1068930.0802052722,1039126.832238428
2018-10-17,1285054.2277562884,1069002.3473334822,1038054.2277562883
2018-10-18,1288189.6886889753,1069074.619347454,1040939.6886889752
2018-10-19,1290886.9953729976,1069146.8962475182,1043386.9953729975
2018-10-22,1288108.0042569216,1069219.178034005,1040358.0042569216
2018-10-23,1290578.760162144,1069291.4647072444,1042578.7601621441
2018-10-24,1288736.497087346,1069363.7562675674,1040486.4970873458
2018-10-25,1291932.2875199514,1069436.0527153038,1043432.2875199515
2018-10-26,1291744.2233153167,1069508.3540507841,1042994.2233153167
2018-10-29,1291457.921074247,1069580.6602743391,1042457.9210742469
2018-10-30,1294140.1003612746,1069652.9713862992,1044890.1003612747
2018-10-31,1295840.3495041006,1069725.2873869946,1046340.3495041005
2018-11-01,1296233.8796874895,1069797.6082767562,1046483.8796874896
2018-11-02,1289587.5875385546,1069869.9340559142,1039587.5875385546
2018-11-05,1288009.6937350426,1069942.2647247992,1037759.6937350426
2018-11-06,1288795.9959761123,1070014.600283742,1038295.9959761124
2018-11-07,1287610.7841862515,1070086.9407330728,1036860.7841862513
2018-11-08,1286878.8540420495,1070159.2860731226,1035878.8540420495
2018-11-09,1289848.0936958552,1070231.6363042218,1038598.0936958554
2018-11-12,1293157.2495618907,1070303.9914267017,1041657.2495618907
2018-11-13,1297606.9931525118,1070376.3514408919,1045856.9931525117
2018-11-14,1292720.6115646427,1070448.7163471242,1040720.6115646429
2018-11-15,1293793.9741724909,1070521.0861457284,1041543.9741724909
2018-11-16,1291551.2852974846,1070593.460837036,1039051.2852974847
2018-11-19,1289860.026060543,1070665.8404213774,1037110.026060543
2018-11-20,1288501.2093813634,1070738.2248990834,1035501.2093813632
2018-11-21,1291545.9959761123,1070810.614270485,1038295.9959761124
2018-11-22,1290889.522728824,1070883.0085359127,1037389.5227288239
2018-11-23,1290988.5188909671,1070955.4076956979,1037238.5188909672
2018-11-26,1292673.6406367985,1071027.8117501712,1038673.6406367986
2018-11-27,1292651.707667015,1071100.2206996633,1038401.707667015
2018-11-28,1294835.4032054595,1071172.6345445055,1040335.4032054594
2018-11-29,1291459.690304365,1071245.0532850288,1036709.690304365
2018-11-30,1289368.185355275,1071317.476921564,1034368.185355275
2018-12-03,1289391.5445324455,1071389.905454442,1034141.5445324455
2018-12-04,1287602.1373030986,1071462.338883994,1032102.1373030985
2018-12-05,1286870.2071588966,1071534.7772105508,1031120.2071588966
2018-12-06,1288819.6981760142,1071607.220434444,1032819.6981760141
2018-12-07,1290391.5445324455,1071679.668556004,1034141.5445324455
2018-12-10,1292325.9981965981,1071752.1215755625,1035825.9981965981
2018-12-11,1294471.875242556,1071824.5794934505,1037721.8752425561
2018-12-12,1294162.9719500241,1071897.0423099988,1037162.9719500241
2018-12-13,1293733.1395255653,1071969.510025539,1036483.1395255652
2018-12-14,1293416.582490506,1072041.9826404022,1035916.5824905062
2018-12-17,1297987.1651690244,1072114.4601549194,1040237.1651690244
2018-12-18,1294558.6864665085,1072186.9425694223,1036558.6864665084
2018-12-19,1292995.830015961,1072259.429884242,1034745.8300159612
2018-12-20,1294378.8540420495,1072331.9220997095,1035878.8540420495
2018-12-21,1292967.0914733885,1072404.4192161562,1034217.0914733886
2018-12-24,1296623.7272501509,1072476.9212339139,1037623.7272501508
2018-12-25,1296715.0696697673,1072549.4281533135,1037465.0696697672
2018-12-26,1295605.4948648792,1072621.9399746864,1036105.4948648791
2018-12-27,1296082.0456436789,1072694.456698364,1036332.0456436789
2018-12-28,1295350.115499477,1072766.9783246783,1035350.1154994769
2018-12-31,1292246.4256121959,1072839.5048539601,1031996.4256121959
2019-01-01,1289505.2529886062,1072912.036286541,1029005.2529886063
2019-01-02,1290132.8976492926,1072984.5726227527,1029382.8976492926
2019-01-03,1293948.1009624086,1073057.1138629266,1032948.1009624086
2019-01-04,1291992.4724541805,1073129.6600073942,1030742.4724541806
2019-01-07,1287483.8255710276,1073202.211056487,1025983.8255710277
2019-01-08,1285618.8714007377,1073274.7670105367,1023868.8714007376
2019-01-09,1287001.8954268259,1073347.3278698751,1025001.8954268259
2019-01-10,1284003.9172304473,1073419.8936348336,1021753.9172304473
2019-01-11,1283475.9368135831,1073492.4643057438,1020975.9368135831
2019-01-14,1284957.1088320767,1073565.0398829372,1022207.1088320767
2019-01-15,1285131.5618911334,1073637.620366746,1022131.5618911335
2019-01-16,1286363.5820793652,1073710.2057575018,1023113.5820793652
2019-01-17,1286538.035138422,1073782.7960555365,1023038.0351384219
2019-01-18,1287316.7736809945,1073855.391261181,1023566.7736809945
2019-01-21,1290104.664658925,1073927.991374768,1026104.6646589249
2019-01-22,1290460.4663938573,1074000.596396629,1026210.4663938573
2019-01-23,1291465.7557152295,1074073.2063270956,1026965.7557152297
2019-01-24,1290507.274792228,1074145.8211665002,1025757.2747922279
2019-01-25,1292570.0411987454,1074218.4409151743,1027570.0411987454
2019-01-28,1287003.9172304473,1074291.0655734497,1021753.9172304473
2019-01-29,1287533.4138987283,1074363.6951416587,1022033.4138987282
2019-01-30,1287028.034533326,1074436.329620133,1021278.034533326
2019-01-31,1283108.5457366942,1074508.9690092045,1017108.5457366944
2019-02-01,1282792.078745665,1074581.6133092053,1016542.078745665
2019-02-04,1286290.0569420434,1074654.2625204674,1019790.0569420435
2019-02-05,1288352.8233485608,1074726.916643323,1021602.823348561
2019-02-06,1287243.2485436727,1074799.5756781036,1020243.2485436728
2019-02-07,1290982.9049158457,1074872.239625142,1023732.9049158457
2019-02-08,1292501.8954268259,1074944.90848477,1025001.8954268259
2019-02-11,1291392.3206219377,1075017.5822573195,1023642.3206219377
2019-02-12,1295570.0411987454,1075090.260943123,1027570.0411987454
2019-02-13,1292549.4619509047,1075162.9445425125,1024299.4619509048
2019-02-14,1295314.751877373,1075235.6330558204,1026814.751877373
2019-02-15,1294446.8552482794,1075308.3264833784,1025696.8552482793
2019-02-18,1293246.5160614238,1075381.0248255194,1024246.5160614237
2019-02-19,1293625.008891848,1075453.7280825751,1024375.0088918479
2019-02-20,1291178.370289504,1075526.436254878,1021678.3702895042
2019-02-21,1290068.795484616,1075599.1493427607,1020318.7954846161
2019-02-22,1292305.3468685118,1075671.8673465548,1022305.3468685118
2019-02-25,1289662.3222373277,1075744.5902665935,1019412.3222373276
2019-02-26,1289308.0367538119,1075817.3181032084,1018808.0367538119
2019-02-27,1288122.9150079805,1075890.0508567325,1017372.9150079805
2019-02-28,1289400.2273431662,1075962.788527498,1018400.2273431662
2019-03-01,1291870.893204359,1076035.5311158374,1020620.8932043591
2019-03-04,1293405.0111123337,1076108.278622083,1021905.0111123337
2019-03-05,1294742.6529474382,1076181.0310465673,1022992.6529474382
2019-03-06,1295974.67313567,1076253.788389623,1023974.6731356699
2019-03-07,1296798.7038251965,1076326.5506515822,1024548.7038251965
2019-03-08,1300002.0579562995,1076399.317832778,1027502.0579562995
2019-03-11,1299111.5602757437,1076472.0899335428,1026361.5602757436
2019-03-12,1298228.5362496553,1076544.866954209,1025228.5362496553
2019-03-13,1297625.008891848,1076617.6488951093,1024375.0088918479
2019-03-14,1295140.6418410474,1076690.4357565765,1021640.6418410474
2019-03-15,1297475.3412173484,1076763.227538943,1023725.3412173485
2019-03-18,1295602.8233485608,1076836.024242542,1021602.823348561
2019-03-19,1294908.7116968455,1076908.8258677055,1020658.7116968455
2019-03-20,1295113.3295058617,1076981.6324147668,1020613.3295058617
2019-03-21,1290763.3402030924,1077054.4438840584,1016013.3402030925
2019-03-22,1293505.939034069,1077127.260275913,1018505.9390340688
2019-03-25,1296852.8233485608,1077200.0815906634,1021602.823348561
2019-03-26,1295025.6876707573,1077272.907828643,1019525.6876707573
2019-03-27,1296824.0848059885,1077345.7389901837,1021074.0848059885
2019-03-28,1300216.3513114643,1077418.5750756192,1024216.3513114643
2019-03-29,1300428.5328189777,1077491.4160852819,1024178.5328189778
2019-04-01,1299318.9580140896,1077564.2620195048,1022818.9580140897
2019-04-02,1300414.9216733999,1077637.1128786209,1023664.9216733999
2019-04-03,1300951.982040178,1077709.968662963,1023951.982040178
2019-04-04,1299041.645678904,1077782.8293728644,1021791.645678904
2019-04-05,1300930.8071961026,1077855.6950086579,1023430.8071961027
2019-04-08,1300863.5820793652,1077928.5655706767,1023113.5820793652
2019-04-09,1301068.1998883814,1078001.4410592536,1023068.1998883814
2019-04-10,1300343.8334426768,1078074.3214747217,1022093.8334426768
2019-04-11,1299271.9870862453,1078147.2068174141,1020771.9870862454
